epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1749,0.8609,0.4667,1.0,0.3684,0.1908,0.9226,0.85,0.8704,0.8333,0.2919,0.8261,0.6739,0.9565,0.3913
1,0.1794,0.7939,0.6,0.875,0.5405,0.1894,0.9214,0.8417,0.8519,0.8333,0.2804,0.8629,0.7391,0.92,0.5238
2,0.1534,0.8083,0.6444,0.8571,0.6053,0.1922,0.9198,0.8417,0.7778,0.8939,0.2913,0.8144,0.6739,0.9545,0.4167
3,0.1653,0.8346,0.7111,0.5714,0.7368,0.1929,0.9181,0.8417,0.7778,0.8939,0.2846,0.8235,0.6522,0.7647,0.5862
4,0.1698,0.8704,0.7333,0.7778,0.7222,0.1921,0.9195,0.8333,0.7778,0.8788,0.2741,0.8591,0.6957,0.9444,0.5357
5,0.1664,0.8735,0.7778,0.7778,0.7778,0.1914,0.9181,0.8417,0.7963,0.8788,0.3072,0.7505,0.6522,0.8696,0.4348
6,0.1742,0.7905,0.7333,0.75,0.7297,0.191,0.9192,0.85,0.8148,0.8788,0.2694,0.8889,0.6957,1.0,0.4815
7,0.2157,0.7096,0.6222,0.8333,0.5455,0.1895,0.92,0.8667,0.8519,0.8788,0.2886,0.8313,0.6739,0.8333,0.5714
8,0.2145,0.7548,0.7111,0.9231,0.625,0.189,0.9198,0.8667,0.8519,0.8788,0.3045,0.781,0.5652,0.9048,0.28
9,0.1801,0.8371,0.6889,0.9,0.6286,0.1888,0.9195,0.8583,0.8519,0.8636,0.3059,0.8075,0.5435,0.9444,0.2857
10,0.1402,0.878,0.6222,1.0,0.5854,0.1892,0.9192,0.8667,0.8519,0.8788,0.2987,0.781,0.6087,0.7619,0.48
11,0.2028,0.7487,0.6222,0.9091,0.5294,0.1891,0.9192,0.8667,0.8519,0.8788,0.3019,0.7877,0.5652,0.8333,0.3929
12,0.1899,0.7377,0.6444,0.5556,0.6667,0.1889,0.9189,0.8667,0.8519,0.8788,0.3008,0.7739,0.6304,0.7895,0.5185
13,0.1572,0.9414,0.6667,1.0,0.5833,0.189,0.9186,0.8667,0.8519,0.8788,0.2868,0.8558,0.6087,1.0,0.3333
14,0.1676,0.7669,0.6667,0.7143,0.6579,0.1893,0.9192,0.8667,0.8519,0.8788,0.2814,0.8507,0.6739,0.8261,0.5217
15,0.1595,0.9143,0.7556,1.0,0.6857,0.1896,0.9195,0.8583,0.8333,0.8788,0.2994,0.739,0.6304,0.8,0.4286
16,0.193,0.8561,0.7778,0.75,0.7879,0.1894,0.9189,0.8667,0.8519,0.8788,0.2922,0.803,0.587,0.7727,0.4167
17,0.1578,0.9105,0.7111,1.0,0.6389,0.1894,0.9184,0.8667,0.8519,0.8788,0.2866,0.7981,0.6957,0.8,0.5714
18,0.1745,0.8743,0.6889,1.0,0.5882,0.1895,0.9184,0.8583,0.8333,0.8788,0.3011,0.7886,0.6304,0.8571,0.44
19,0.1906,0.78,0.6222,0.7,0.6,0.1894,0.9184,0.8667,0.8519,0.8788,0.2825,0.8053,0.6304,0.8261,0.4348
