epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1688,0.7481,0.6667,0.5714,0.6842,0.1475,0.9571,0.875,0.8704,0.8788,0.2632,0.8771,0.7826,0.6522,0.913
1,0.1583,0.9257,0.8222,0.875,0.8108,0.1471,0.9565,0.875,0.8704,0.8788,0.2861,0.8781,0.6957,0.52,0.9048
2,0.1505,0.9173,0.8667,0.7143,0.8947,0.1467,0.9562,0.8667,0.8519,0.8788,0.2484,0.9205,0.8478,0.7273,0.9583
3,0.1558,0.8609,0.8667,0.5714,0.9211,0.1463,0.9562,0.8667,0.8519,0.8788,0.2506,0.8742,0.7826,0.6471,0.8621
4,0.1686,0.8765,0.8444,0.7778,0.8611,0.1461,0.9562,0.8667,0.8519,0.8788,0.257,0.881,0.7826,0.6111,0.8929
5,0.1833,0.8241,0.7333,0.7778,0.7222,0.1466,0.9557,0.875,0.8889,0.8636,0.2382,0.9754,0.913,0.8696,0.9565
6,0.1515,0.9088,0.7778,0.875,0.7568,0.147,0.9554,0.875,0.8889,0.8636,0.2353,0.9649,0.8913,0.8947,0.8889
7,0.2039,0.8081,0.7556,0.75,0.7576,0.1474,0.9557,0.9,0.9444,0.8636,0.2372,0.9841,0.8478,1.0,0.75
8,0.1879,0.9014,0.8,0.8462,0.7812,0.1519,0.9545,0.9083,0.9815,0.8485,0.2262,0.9657,0.8478,0.9524,0.76
9,0.1729,0.8714,0.5778,0.9,0.4857,0.1529,0.9548,0.9083,0.9815,0.8485,0.2461,0.9187,0.7174,0.8889,0.6071
10,0.1483,0.7805,0.6444,0.75,0.6341,0.1477,0.9543,0.8917,0.9259,0.8636,0.2426,0.9219,0.7609,0.9048,0.64
11,0.193,0.762,0.6222,0.8182,0.5588,0.1477,0.9543,0.8917,0.9259,0.8636,0.2606,0.873,0.7826,0.8889,0.7143
12,0.171,0.8426,0.6667,0.8889,0.6111,0.1473,0.9548,0.8833,0.9074,0.8636,0.2508,0.9201,0.8261,0.8421,0.8148
13,0.1686,0.8549,0.7111,0.7778,0.6944,0.1473,0.9551,0.8833,0.9074,0.8636,0.2533,0.9006,0.7826,0.8421,0.7407
14,0.1383,0.9474,0.7556,1.0,0.7105,0.1465,0.9551,0.8833,0.9074,0.8636,0.2545,0.9093,0.7391,0.6957,0.7826
15,0.1807,0.8486,0.7111,0.9,0.6571,0.1464,0.9551,0.875,0.8889,0.8636,0.2364,0.9752,0.8696,0.84,0.9048
16,0.1772,0.8838,0.7111,0.8333,0.6667,0.1466,0.9545,0.8833,0.9074,0.8636,0.2346,0.9242,0.8478,0.8636,0.8333
17,0.1636,0.8704,0.7556,0.7778,0.75,0.1468,0.9545,0.8833,0.9074,0.8636,0.2728,0.84,0.7391,0.84,0.619
18,0.2001,0.7647,0.7333,0.6364,0.7647,0.1469,0.9545,0.8833,0.9074,0.8636,0.2442,0.9314,0.8913,0.9048,0.88
19,0.164,0.8857,0.7556,0.9,0.7143,0.147,0.9545,0.8833,0.9074,0.8636,0.2511,0.9074,0.8043,0.8261,0.7826
