epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2973,0.6641,0.5778,0.9167,0.4545,0.2667,0.8272,0.7333,0.8846,0.6176,0.3136,0.7045,0.6304,0.875,0.3636
1,0.268,0.8318,0.7333,0.8571,0.6774,0.2624,0.8264,0.75,0.8077,0.7059,0.294,0.8019,0.7391,0.84,0.619
2,0.2527,0.8143,0.7111,0.7,0.7143,0.2622,0.8249,0.75,0.7308,0.7647,0.3098,0.7936,0.7391,0.5455,0.9167
3,0.2655,0.7644,0.7333,0.3846,0.875,0.2641,0.8235,0.7167,0.6346,0.7794,0.3279,0.6942,0.6087,0.3,0.8462
4,0.2918,0.771,0.7333,0.5294,0.8571,0.2611,0.8252,0.75,0.75,0.75,0.3193,0.6925,0.6957,0.6111,0.75
5,0.2938,0.7328,0.6444,0.7368,0.5769,0.2605,0.8247,0.7583,0.7692,0.75,0.2975,0.8053,0.7609,0.6957,0.8261
6,0.252,0.8369,0.7556,0.8182,0.7353,0.2633,0.8232,0.7333,0.6731,0.7794,0.3046,0.7262,0.7174,0.5294,0.8276
7,0.3245,0.7253,0.6,0.4783,0.7273,0.26,0.8232,0.7667,0.8077,0.7353,0.2922,0.7254,0.6957,0.6429,0.7188
8,0.2685,0.8379,0.6889,0.8182,0.5652,0.2623,0.8252,0.7417,0.8269,0.6765,0.3043,0.7877,0.6087,0.8889,0.4286
9,0.292,0.7533,0.6222,0.9333,0.4667,0.2603,0.8247,0.7583,0.8077,0.7206,0.3046,0.8091,0.7174,0.8261,0.6087
10,0.2619,0.8613,0.7111,0.7647,0.6786,0.2597,0.823,0.7667,0.8077,0.7353,0.3234,0.6788,0.6522,0.7,0.6154
11,0.3083,0.7075,0.6889,0.8182,0.5652,0.2631,0.8261,0.7333,0.8462,0.6471,0.3063,0.8032,0.587,0.9412,0.3793
12,0.249,0.8611,0.7111,0.8333,0.6667,0.2599,0.8224,0.75,0.7692,0.7353,0.2837,0.8373,0.6739,0.8333,0.5714
13,0.2767,0.8107,0.7111,0.6667,0.7407,0.2607,0.8213,0.725,0.6923,0.75,0.3121,0.7977,0.7826,0.7826,0.7826
14,0.2555,0.9053,0.8222,0.7778,0.8519,0.2608,0.8221,0.7583,0.8077,0.7206,0.2938,0.7857,0.6522,0.8333,0.5357
15,0.2393,0.9014,0.7778,1.0,0.6875,0.2609,0.8201,0.7167,0.6923,0.7353,0.2996,0.7544,0.6957,0.7368,0.6667
16,0.251,0.8029,0.7333,0.6154,0.7812,0.268,0.8176,0.725,0.6346,0.7941,0.3101,0.7637,0.7174,0.6957,0.7391
17,0.2611,0.8256,0.7111,0.6471,0.75,0.2655,0.8184,0.725,0.6538,0.7794,0.2942,0.8036,0.7391,0.7222,0.75
18,0.2941,0.7181,0.6667,0.6667,0.6667,0.2649,0.8179,0.725,0.6538,0.7794,0.3099,0.7695,0.7609,0.8095,0.72
19,0.2743,0.7311,0.6889,0.7333,0.6667,0.2661,0.8182,0.725,0.6538,0.7794,0.3053,0.7996,0.7826,0.6957,0.8696
