epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3052,0.6283,0.597,0.8636,0.4667,0.2655,0.8281,0.75,0.8654,0.6618,0.318,0.6789,0.5441,0.7667,0.3684
1,0.2668,0.8468,0.7463,1.0,0.6136,0.2629,0.8275,0.7333,0.8269,0.6618,0.3025,0.7792,0.7059,0.8485,0.5714
2,0.2563,0.7718,0.6866,0.6,0.7115,0.2625,0.8249,0.75,0.7308,0.7647,0.3168,0.7498,0.7059,0.5152,0.8857
3,0.277,0.7609,0.6716,0.2857,0.8478,0.2628,0.8261,0.7333,0.6923,0.7647,0.3078,0.7719,0.7206,0.5333,0.8684
4,0.279,0.7796,0.7463,0.5217,0.8636,0.2605,0.8247,0.7583,0.7692,0.75,0.3218,0.6848,0.6176,0.7143,0.55
5,0.2886,0.7444,0.6567,0.6667,0.65,0.26,0.823,0.7583,0.7885,0.7353,0.3093,0.7491,0.6471,0.6875,0.6111
6,0.2523,0.8118,0.7612,0.7222,0.7755,0.2653,0.8213,0.725,0.6538,0.7794,0.3177,0.7184,0.6912,0.4667,0.8684
7,0.3089,0.7054,0.6567,0.5667,0.7297,0.26,0.8224,0.75,0.7692,0.7353,0.306,0.736,0.6765,0.7,0.6579
8,0.2726,0.7976,0.6716,0.7931,0.5789,0.261,0.8232,0.75,0.8077,0.7059,0.2962,0.8026,0.6471,0.8667,0.4737
9,0.2826,0.7749,0.6418,0.7692,0.561,0.26,0.8247,0.7667,0.8077,0.7353,0.3049,0.7795,0.6912,0.7812,0.6111
10,0.2616,0.8462,0.7313,0.8077,0.6829,0.2601,0.8213,0.7583,0.7885,0.7353,0.317,0.7118,0.6176,0.7586,0.5128
11,0.292,0.7478,0.7015,0.8824,0.5152,0.265,0.823,0.7417,0.8654,0.6471,0.3091,0.8103,0.5735,1.0,0.2927
12,0.2479,0.8992,0.7463,1.0,0.6136,0.2624,0.8215,0.7417,0.8269,0.6765,0.3116,0.7669,0.5294,0.9259,0.2683
13,0.2884,0.739,0.6567,0.84,0.5476,0.2615,0.821,0.7583,0.8077,0.7206,0.31,0.7491,0.6324,0.875,0.4167
14,0.2497,0.8993,0.8507,0.9286,0.7949,0.2617,0.8213,0.7583,0.8077,0.7206,0.294,0.8134,0.6324,0.8929,0.45
15,0.2437,0.8851,0.7463,0.9048,0.6739,0.2606,0.8196,0.7583,0.7885,0.7353,0.2914,0.7958,0.6324,0.8519,0.4878
16,0.2573,0.8131,0.7015,0.7727,0.6667,0.2611,0.8204,0.7417,0.75,0.7353,0.3074,0.7352,0.6324,0.8125,0.4722
17,0.2572,0.8207,0.6866,0.75,0.6512,0.2612,0.8196,0.7333,0.7308,0.7353,0.3249,0.6817,0.6029,0.7586,0.4872
18,0.2812,0.7616,0.6418,0.8333,0.5349,0.2613,0.819,0.7167,0.6923,0.7353,0.3182,0.7238,0.6618,0.7879,0.5429
19,0.2818,0.7598,0.6866,0.8077,0.6098,0.2614,0.8196,0.7167,0.6923,0.7353,0.3062,0.7348,0.6324,0.75,0.55
