epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3037,0.6606,0.6716,0.0,1.0,0.2865,0.7647,0.6833,0.75,0.6324,0.3327,0.6877,0.5735,0.0667,0.9737
1,0.2882,0.7955,0.7164,0.3913,0.8864,0.298,0.7639,0.6833,0.8654,0.5441,0.3323,0.6814,0.6471,0.4242,0.8571
2,0.2758,0.541,0.6567,0.0667,0.8269,0.2899,0.7647,0.6917,0.8269,0.5882,0.3421,0.6745,0.5441,0.2121,0.8571
3,0.296,0.6625,0.7164,0.1429,0.9783,0.2943,0.763,0.6917,0.8654,0.5588,0.3252,0.6947,0.6471,0.3333,0.8947
4,0.294,0.7055,0.6567,0.4348,0.7727,0.3077,0.7641,0.6917,0.9038,0.5294,0.315,0.6982,0.6176,0.5357,0.675
5,0.3124,0.662,0.5821,0.5926,0.575,0.3336,0.7647,0.6333,0.9615,0.3824,0.3188,0.7222,0.6176,0.7812,0.4722
6,0.2809,0.6961,0.6567,0.7778,0.6122,0.3008,0.765,0.6833,0.8846,0.5294,0.3276,0.6526,0.5882,0.3667,0.7632
7,0.3039,0.8252,0.8358,0.7333,0.9189,0.3103,0.7658,0.675,0.9038,0.5,0.3182,0.7096,0.6029,0.5,0.6842
8,0.3305,0.5935,0.5373,0.3793,0.6579,0.323,0.7644,0.6333,0.9423,0.3971,0.3061,0.7965,0.7206,0.7667,0.6842
9,0.3078,0.6829,0.6119,0.6923,0.561,0.3259,0.7639,0.6417,0.9615,0.3971,0.3186,0.7309,0.6471,0.6875,0.6111
10,0.308,0.6951,0.5672,0.8077,0.4146,0.3264,0.7636,0.6333,0.9615,0.3824,0.3206,0.7003,0.6618,0.7931,0.5641
11,0.3261,0.6194,0.5224,0.7941,0.2424,0.3427,0.7624,0.6083,0.9615,0.3382,0.3229,0.7136,0.5735,0.8519,0.3902
12,0.3003,0.6779,0.5821,0.7826,0.4773,0.3398,0.7619,0.6167,0.9615,0.3529,0.3169,0.7082,0.6029,0.7407,0.5122
13,0.3036,0.7038,0.5522,0.84,0.381,0.3393,0.7619,0.6167,0.9615,0.3529,0.3266,0.6684,0.6029,0.7812,0.4444
14,0.3134,0.6566,0.5672,0.75,0.4359,0.3403,0.7619,0.6167,0.9615,0.3529,0.32,0.692,0.6029,0.75,0.5
15,0.2832,0.8696,0.6418,1.0,0.4783,0.3373,0.7622,0.625,0.9615,0.3676,0.3198,0.6739,0.5882,0.7037,0.5122
16,0.2988,0.696,0.5821,0.8636,0.4444,0.334,0.7627,0.6333,0.9615,0.3824,0.3229,0.6832,0.6471,0.875,0.4444
17,0.2948,0.7141,0.6119,0.75,0.5349,0.3348,0.7627,0.6333,0.9615,0.3824,0.3296,0.6154,0.5882,0.7586,0.4615
18,0.3102,0.5959,0.6119,0.7917,0.5116,0.3335,0.763,0.6333,0.9615,0.3824,0.3201,0.7247,0.6618,0.7879,0.5429
19,0.3083,0.6698,0.6418,0.6923,0.6098,0.3335,0.763,0.6333,0.9615,0.3824,0.3285,0.625,0.5735,0.7143,0.475
20,0.3031,0.6315,0.5821,0.7619,0.5,0.3332,0.763,0.6333,0.9615,0.3824,0.3305,0.5971,0.5588,0.6667,0.4878
21,0.3097,0.5303,0.5075,0.7273,0.4,0.3324,0.763,0.6333,0.9615,0.3824,0.3166,0.7422,0.6618,0.7812,0.5556
