epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1894,0.8333,0.9091,0.5,1.0,0.1766,0.9433,0.875,0.8148,0.9242,0.3505,0.8286,0.5,0.1429,1.0
1,0.1996,0.7222,0.7273,0.5,0.7778,0.1765,0.943,0.875,0.8148,0.9242,0.3749,0.8519,0.3333,0.1111,1.0
2,0.1888,0.8889,0.8182,0.0,1.0,0.1759,0.9433,0.875,0.8148,0.9242,0.3476,0.7429,0.5833,0.4286,0.8
3,0.1917,0.8889,0.7273,0.0,0.8889,0.1745,0.9433,0.875,0.8148,0.9242,0.2799,1.0,0.75,0.4,1.0
4,0.2003,0.6667,0.7273,0.0,0.8889,0.1746,0.943,0.875,0.8148,0.9242,0.3133,0.7429,0.75,0.4,1.0
5,0.144,0.9,0.8182,0.0,0.9,0.1743,0.943,0.875,0.8148,0.9242,0.3575,0.5278,0.5833,0.1667,1.0
6,0.2197,0.9583,0.9091,0.6667,1.0,0.1734,0.9439,0.875,0.8148,0.9242,0.2804,0.875,0.75,0.25,1.0
7,0.2318,0.7083,0.8182,0.3333,1.0,0.1725,0.9442,0.875,0.8148,0.9242,0.3066,0.9167,0.6667,0.3333,1.0
8,0.139,1.0,0.9091,1.0,0.9,0.1728,0.9442,0.875,0.8148,0.9242,0.2769,0.8519,0.75,0.0,1.0
9,0.1893,0.7778,0.9091,0.5,1.0,0.1725,0.9439,0.875,0.8148,0.9242,0.2725,0.75,0.8333,0.5,0.9
10,0.1608,0.3,0.7273,0.0,0.8,0.1731,0.9433,0.875,0.8148,0.9242,0.3574,0.4857,0.5833,0.2857,1.0
11,0.1858,1.0,0.9091,0.5,1.0,0.1729,0.9439,0.875,0.8148,0.9242,0.3068,0.8571,0.5833,0.2,0.8571
12,0.2087,0.5556,0.8182,0.0,1.0,0.1734,0.9428,0.875,0.8148,0.9242,0.2806,0.9375,0.75,0.25,1.0
13,0.2087,1.0,0.9091,0.6667,1.0,0.1732,0.9428,0.875,0.8148,0.9242,0.3329,0.6571,0.5,0.0,0.8571
14,0.1908,0.8333,0.8182,0.5,0.8889,0.173,0.9428,0.875,0.8148,0.9242,0.3554,0.875,0.5,0.25,1.0
15,0.2377,0.75,0.7273,0.3333,0.875,0.1725,0.9428,0.875,0.8148,0.9242,0.2948,1.0,0.6667,0.2,1.0
16,0.2495,0.8333,0.8182,0.3333,1.0,0.172,0.9428,0.875,0.8148,0.9242,0.2477,0.85,0.9167,0.5,1.0
17,0.2933,0.5714,0.5455,0.25,0.7143,0.1715,0.943,0.875,0.8148,0.9242,0.3342,0.5833,0.6667,0.3333,1.0
18,0.2246,0.2222,0.5455,0.0,0.6667,0.1713,0.9433,0.8667,0.8148,0.9091,0.3127,0.8,0.6667,0.4,0.8571
19,0.1579,0.9,0.5455,1.0,0.5,0.1713,0.9433,0.8667,0.8148,0.9091,0.3005,0.9429,0.8333,0.6,1.0
