epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.4057,0.5667,0.4545,0.0,1.0,0.2858,0.7641,0.6667,0.6731,0.6618,0.3988,0.6562,0.3333,0.0,1.0
1,0.3091,0.75,0.6364,0.0,1.0,0.2871,0.7636,0.675,0.75,0.6176,0.4367,0.65,0.1667,0.0,1.0
2,0.277,0.3889,0.7273,0.0,0.8889,0.2884,0.7633,0.675,0.7692,0.6029,0.3369,0.6,0.5833,0.2,0.8571
3,0.2597,0.8333,0.8182,0.3333,1.0,0.2883,0.7636,0.675,0.7692,0.6029,0.3395,0.5714,0.5833,0.0,1.0
4,0.2976,0.375,0.7273,0.0,1.0,0.288,0.7636,0.675,0.7692,0.6029,0.321,0.7714,0.6667,0.2,1.0
5,0.3254,0.4286,0.4545,0.0,0.7143,0.2885,0.7636,0.6833,0.7885,0.6029,0.382,0.5625,0.5,0.375,0.75
6,0.3118,0.9,0.7273,0.4,1.0,0.2905,0.7639,0.7083,0.8654,0.5882,0.2994,0.5556,0.5833,0.0,0.7778
7,0.3364,0.7667,0.7273,0.5,1.0,0.2917,0.7639,0.7083,0.8654,0.5882,0.2891,0.4,0.75,0.0,0.9
8,0.3576,0.4333,0.6364,0.2,1.0,0.2925,0.7636,0.7,0.8654,0.5735,0.2623,1.0,0.9167,0.6667,1.0
9,0.3558,0.6667,0.6364,0.3333,1.0,0.2942,0.7636,0.6917,0.8654,0.5588,0.3382,0.6,0.5833,0.4,0.7143
10,0.3254,0.5,0.6364,0.25,0.8571,0.296,0.7633,0.6833,0.8654,0.5441,0.4027,0.3704,0.4167,0.4444,0.3333
11,0.349,0.7667,0.6364,0.3333,1.0,0.2978,0.7636,0.6833,0.8846,0.5294,0.3384,0.4062,0.5,0.25,0.625
12,0.3441,0.6333,0.5455,0.2,0.8333,0.2993,0.7636,0.6833,0.8846,0.5294,0.2665,0.65,0.8333,0.5,0.9
13,0.2701,0.7083,0.7273,0.6667,0.75,0.2996,0.7636,0.6833,0.8846,0.5294,0.3786,0.4286,0.5,0.4286,0.6
14,0.3136,0.6786,0.6364,0.5,0.7143,0.2996,0.7636,0.6833,0.8846,0.5294,0.4071,0.3333,0.3333,0.3333,0.3333
15,0.2489,0.8889,0.8182,0.5,0.8889,0.2994,0.7636,0.6833,0.8846,0.5294,0.3534,0.5833,0.5,0.0,1.0
16,0.249,0.9444,0.9091,1.0,0.8889,0.299,0.7636,0.6833,0.8846,0.5294,0.3212,0.6286,0.5833,0.4,0.7143
17,0.3894,0.7143,0.6364,0.4286,1.0,0.2994,0.7636,0.6833,0.8846,0.5294,0.3109,0.6875,0.5,0.25,0.625
18,0.3086,0.1667,0.4545,0.0,0.5556,0.2994,0.7636,0.6833,0.8846,0.5294,0.3631,0.5714,0.4167,0.4286,0.4
19,0.2742,0.7917,0.7273,0.3333,0.875,0.2994,0.7636,0.6833,0.8846,0.5294,0.4027,0.9091,0.3333,0.2727,1.0
20,0.2882,0.75,0.6364,0.75,0.5714,0.2994,0.7636,0.6833,0.8846,0.5294,0.3137,0.6562,0.5833,0.25,0.75
21,0.3739,0.3333,0.5455,0.4,0.6667,0.2994,0.7636,0.6833,0.8846,0.5294,0.3215,0.4815,0.5,0.3333,0.5556
22,0.2953,0.4583,0.5455,0.0,0.75,0.2994,0.7636,0.6833,0.8846,0.5294,0.3658,0.4722,0.5,0.3333,0.6667
23,0.2635,0.6111,0.7273,0.5,0.7778,0.2994,0.7636,0.6833,0.8846,0.5294,0.3493,0.5833,0.5,0.3333,0.6667
24,0.3874,0.75,0.7273,0.75,0.6667,0.2995,0.7636,0.6833,0.8846,0.5294,0.3811,0.4571,0.4167,0.1429,0.8
25,0.3653,0.4333,0.3636,0.5,0.2,0.2995,0.7636,0.6833,0.8846,0.5294,0.3785,0.2571,0.3333,0.2,0.4286
26,0.3632,0.3667,0.5455,0.0,1.0,0.2996,0.7636,0.6833,0.8846,0.5294,0.3146,0.6875,0.5833,0.5,0.625
27,0.3602,0.7667,0.5455,0.1667,1.0,0.2997,0.7636,0.6833,0.8846,0.5294,0.3399,0.4857,0.4167,0.4,0.4286
28,0.3429,0.4286,0.5455,0.0,0.8571,0.2997,0.7636,0.6833,0.8846,0.5294,0.3171,0.7429,0.5833,0.4,0.7143
29,0.2259,0.7,0.6364,0.0,0.7,0.2997,0.7636,0.6833,0.8846,0.5294,0.3205,0.7714,0.75,0.6,0.8571
30,0.2853,0.8571,0.8182,0.5,1.0,0.2997,0.7636,0.6833,0.8846,0.5294,0.33,0.5312,0.5833,0.5,0.625
31,0.3777,0.6333,0.4545,0.1667,0.8,0.2997,0.7636,0.6833,0.8846,0.5294,0.328,0.5714,0.5833,0.2,0.8571
32,0.3842,0.2,0.4545,0.0,0.8333,0.2998,0.7636,0.6833,0.8846,0.5294,0.3393,0.5714,0.6667,0.2,1.0
33,0.3629,0.6,0.5455,0.2,0.8333,0.2998,0.7636,0.6833,0.8846,0.5294,0.2901,0.8438,0.75,0.25,1.0
