epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3061,0.581,0.6818,0.0,1.0,0.2865,0.7641,0.6833,0.75,0.6324,0.3865,0.7167,0.3913,0.0667,1.0
1,0.2821,0.8,0.7273,0.1429,1.0,0.2864,0.7647,0.6833,0.7308,0.6471,0.3866,0.725,0.3478,0.0,1.0
2,0.2443,0.4561,0.7273,0.0,0.8421,0.2855,0.765,0.6667,0.6538,0.6765,0.3404,0.7348,0.5217,0.0909,0.9167
3,0.2318,0.8706,0.8182,0.2,1.0,0.2855,0.7641,0.65,0.6154,0.6765,0.3168,0.7778,0.6087,0.0,1.0
4,0.2912,0.5312,0.7273,0.1667,0.9375,0.2853,0.7653,0.6583,0.6346,0.6765,0.3002,0.8413,0.6957,0.2222,1.0
5,0.3305,0.7094,0.5455,0.0,0.9231,0.2861,0.7641,0.6833,0.7308,0.6471,0.3554,0.7462,0.5217,0.1538,1.0
6,0.2685,0.7604,0.8182,0.3333,1.0,0.2892,0.7639,0.6917,0.8077,0.6029,0.3273,0.8106,0.5217,0.1818,0.8333
7,0.284,0.9145,0.7727,0.4444,1.0,0.2924,0.765,0.7083,0.8654,0.5882,0.2815,0.6333,0.7391,0.4,0.8333
8,0.3292,0.7083,0.5909,0.2,0.9167,0.2992,0.7627,0.6917,0.8846,0.5441,0.2722,0.8839,0.8696,0.7143,0.9375
9,0.3355,0.525,0.5,0.2,0.75,0.3168,0.7616,0.6667,0.9231,0.4706,0.3328,0.5635,0.5217,0.4444,0.5714
10,0.3215,0.5556,0.4545,0.5556,0.3846,0.3225,0.7624,0.65,0.9423,0.4265,0.3333,0.6515,0.6087,0.75,0.4545
11,0.3278,0.6667,0.5909,0.75,0.4,0.3287,0.7613,0.6417,0.9615,0.3971,0.3185,0.6984,0.5652,0.6667,0.5
12,0.296,0.6667,0.6364,0.7143,0.6,0.3301,0.7624,0.6417,0.9615,0.3971,0.3087,0.7232,0.6522,0.7143,0.625
13,0.2846,0.6471,0.4545,0.8,0.3529,0.3246,0.7622,0.65,0.9615,0.4118,0.3416,0.5606,0.5217,0.4545,0.5833
14,0.3089,0.6339,0.6818,0.75,0.6429,0.3222,0.7624,0.65,0.9423,0.4265,0.3224,0.6769,0.5652,0.7,0.4615
15,0.2717,0.875,0.7273,1.0,0.625,0.3198,0.7633,0.6417,0.9231,0.4265,0.3091,0.6917,0.6522,0.5,0.7333
16,0.2625,0.6316,0.6364,0.6667,0.6316,0.3143,0.7627,0.6833,0.9231,0.5,0.3266,0.6742,0.6087,0.5455,0.6667
17,0.3128,0.7167,0.7727,0.8,0.75,0.3146,0.7627,0.675,0.9231,0.4853,0.3102,0.7385,0.6522,0.6,0.6923
18,0.3144,0.6071,0.4545,0.25,0.5714,0.3139,0.7627,0.6833,0.9231,0.5,0.3152,0.7154,0.6087,0.7,0.5385
19,0.2665,0.7882,0.7273,0.6,0.7647,0.3139,0.7624,0.6833,0.9231,0.5,0.3461,0.6833,0.5652,0.5333,0.625
20,0.2843,0.7714,0.6364,0.7143,0.6,0.3133,0.7624,0.675,0.9038,0.5,0.3204,0.6083,0.5652,0.375,0.6667
