epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3944,0.7,0.4545,0.0,1.0,0.2857,0.7641,0.6667,0.6731,0.6618,0.3878,0.6875,0.3333,0.0,1.0
1,0.3013,0.8214,0.7273,0.25,1.0,0.2871,0.7636,0.675,0.75,0.6176,0.4243,0.75,0.3333,0.2,1.0
2,0.2695,0.4444,0.7273,0.0,0.8889,0.2884,0.7633,0.675,0.7692,0.6029,0.3267,0.6857,0.5833,0.2,0.8571
3,0.2522,0.8333,0.8182,0.3333,1.0,0.2883,0.763,0.675,0.7692,0.6029,0.3291,0.7143,0.5833,0.0,1.0
4,0.2883,0.5833,0.7273,0.0,1.0,0.2881,0.7636,0.675,0.7692,0.6029,0.3114,0.8286,0.6667,0.2,1.0
5,0.3186,0.5357,0.4545,0.0,0.7143,0.2886,0.7636,0.6833,0.7885,0.6029,0.3724,0.6875,0.5,0.375,0.75
6,0.3022,0.9,0.7273,0.4,1.0,0.2906,0.7641,0.7083,0.8654,0.5882,0.2897,0.7037,0.5833,0.0,0.7778
7,0.3247,0.8667,0.8182,0.6667,1.0,0.2918,0.7641,0.7083,0.8654,0.5882,0.2822,0.4,0.75,0.0,0.9
8,0.3471,0.5333,0.6364,0.2,1.0,0.2927,0.7644,0.7,0.8654,0.5735,0.255,1.0,1.0,1.0,1.0
9,0.3469,0.7667,0.6364,0.3333,1.0,0.2944,0.7636,0.6917,0.8654,0.5588,0.3288,0.6286,0.5833,0.4,0.7143
10,0.3139,0.5714,0.6364,0.25,0.8571,0.2963,0.7636,0.6833,0.8654,0.5441,0.3911,0.5185,0.5,0.5556,0.3333
11,0.3372,0.8,0.7273,0.5,1.0,0.2981,0.7636,0.6833,0.8846,0.5294,0.3297,0.5,0.5,0.25,0.625
