epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1838,0.8152,0.823,0.3684,0.9149,0.1724,0.9439,0.875,0.8148,0.9242,0.306,0.8645,0.693,0.4231,0.9194
1,0.2146,0.7972,0.7876,0.5556,0.8605,0.1669,0.9447,0.8417,0.8148,0.8636,0.2992,0.8546,0.7281,0.6327,0.8
2,0.1783,0.814,0.7345,0.7222,0.7368,0.1676,0.9411,0.85,0.8148,0.8788,0.2962,0.8652,0.7281,0.6471,0.7937
3,0.1838,0.7146,0.7699,0.5556,0.8105,0.1703,0.9411,0.8583,0.8148,0.8939,0.295,0.8691,0.7544,0.6346,0.8548
4,0.1794,0.8811,0.7788,0.8636,0.7582,0.1732,0.9397,0.85,0.7963,0.8939,0.2922,0.8707,0.7807,0.7308,0.8226
5,0.1664,0.8413,0.7876,0.7059,0.8021,0.1889,0.9357,0.8583,0.7778,0.9242,0.2926,0.8766,0.7281,0.5192,0.9032
6,0.1821,0.8352,0.8142,0.7273,0.8352,0.1795,0.9371,0.8583,0.7963,0.9091,0.2864,0.8899,0.7895,0.6923,0.871
7,0.2049,0.8202,0.6814,0.7419,0.6585,0.171,0.9355,0.85,0.8519,0.8485,0.2864,0.8757,0.7456,0.898,0.6308
8,0.192,0.9032,0.6903,0.9677,0.5854,0.1718,0.9352,0.85,0.8519,0.8485,0.2845,0.8802,0.7807,0.9444,0.6333
9,0.1905,0.8268,0.5929,0.88,0.5114,0.1727,0.9352,0.85,0.8519,0.8485,0.284,0.8883,0.7544,0.9608,0.5873
10,0.1761,0.7259,0.4956,0.7333,0.4592,0.1721,0.9335,0.8333,0.7963,0.8636,0.2815,0.8911,0.7807,0.8627,0.7143
11,0.1876,0.8518,0.6283,0.88,0.5568,0.1713,0.9341,0.8417,0.8148,0.8636,0.2853,0.8731,0.7807,0.8462,0.7258
12,0.1818,0.8292,0.6903,0.9048,0.6413,0.1718,0.9343,0.8333,0.7963,0.8636,0.2834,0.8839,0.7807,0.8431,0.7302
13,0.1868,0.9094,0.7168,0.9615,0.6437,0.1711,0.9341,0.8417,0.8148,0.8636,0.2823,0.8791,0.7807,0.84,0.7344
14,0.1757,0.8688,0.6372,0.95,0.5699,0.1715,0.9343,0.8333,0.7963,0.8636,0.2835,0.8806,0.7807,0.8462,0.7258
15,0.1816,0.8927,0.6637,0.96,0.5795,0.1714,0.9343,0.8333,0.7963,0.8636,0.2856,0.8721,0.7719,0.8431,0.7143
16,0.174,0.8661,0.6372,0.9091,0.5714,0.1717,0.9341,0.8333,0.7963,0.8636,0.2845,0.8739,0.7807,0.8431,0.7302
17,0.1716,0.9155,0.7168,1.0,0.6444,0.1718,0.9341,0.8333,0.7963,0.8636,0.2848,0.8744,0.7719,0.8269,0.7258
18,0.1866,0.8022,0.6195,0.9091,0.5495,0.1719,0.9338,0.8333,0.7963,0.8636,0.2838,0.8815,0.7895,0.8462,0.7419
19,0.1795,0.8891,0.708,0.96,0.6364,0.1721,0.9338,0.8333,0.7963,0.8636,0.2833,0.8817,0.7807,0.8431,0.7302
