epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2253,0.7294,0.8182,0.2,1.0,0.1752,0.9433,0.875,0.8148,0.9242,0.3272,0.8561,0.6087,0.25,1.0
1,0.197,0.7361,0.7727,0.5,0.8333,0.1744,0.9439,0.875,0.8148,0.9242,0.3418,0.8,0.5217,0.1538,1.0
2,0.1704,0.8246,0.8636,0.3333,0.9474,0.1739,0.9442,0.875,0.8148,0.9242,0.3334,0.6894,0.6957,0.5455,0.8333
3,0.1985,0.7917,0.7273,0.0,0.8889,0.1736,0.9436,0.875,0.8148,0.9242,0.2884,0.9206,0.7391,0.4444,0.9286
4,0.1895,0.8472,0.8182,0.5,0.8889,0.1727,0.9444,0.875,0.8148,0.9242,0.2991,0.8968,0.8261,0.5556,1.0
5,0.2333,0.8438,0.7727,0.5,0.875,0.1709,0.9444,0.875,0.8148,0.9242,0.3347,0.7424,0.6522,0.4167,0.9091
6,0.2112,0.8,0.8636,0.8,0.8824,0.1691,0.9442,0.8583,0.8148,0.8939,0.2885,0.7549,0.7391,0.3333,0.8824
7,0.2076,0.7882,0.6818,0.6,0.7059,0.1682,0.9439,0.8583,0.8148,0.8939,0.2908,0.9773,0.8261,0.6364,1.0
8,0.2109,0.9583,0.8636,1.0,0.8125,0.1677,0.9439,0.85,0.8148,0.8788,0.2838,0.875,0.6957,0.2857,0.875
9,0.2298,0.5176,0.6364,0.4,0.7059,0.1672,0.943,0.85,0.8148,0.8788,0.3031,0.7917,0.7391,0.75,0.7333
10,0.1779,0.7018,0.7273,0.6667,0.7368,0.1674,0.9428,0.85,0.8148,0.8788,0.3131,0.7652,0.6087,0.4167,0.8182
11,0.2319,0.9143,0.7273,0.8571,0.6667,0.1671,0.9428,0.85,0.8148,0.8788,0.3053,0.8,0.6522,0.6,0.6923
12,0.1989,0.5833,0.5909,0.25,0.6667,0.1671,0.9442,0.8417,0.8148,0.8636,0.2965,0.8417,0.7826,0.625,0.8667
13,0.2037,0.9167,0.7273,0.8333,0.6875,0.1669,0.9436,0.85,0.8333,0.8636,0.3349,0.5923,0.5652,0.6,0.5385
14,0.1698,0.8596,0.6364,1.0,0.5789,0.167,0.943,0.8417,0.8148,0.8636,0.294,0.9167,0.8261,0.7273,0.9167
15,0.2156,0.75,0.5,0.8333,0.375,0.1666,0.9433,0.85,0.8333,0.8636,0.2933,0.9394,0.8696,0.9167,0.8182
16,0.1841,0.7639,0.6818,0.5,0.7222,0.1668,0.9422,0.85,0.8333,0.8636,0.2953,0.8333,0.6522,0.6667,0.6429
17,0.2276,0.6875,0.5455,0.8333,0.4375,0.1674,0.9436,0.8417,0.8333,0.8485,0.315,0.7803,0.6957,0.7273,0.6667
18,0.2177,0.5765,0.4545,0.6,0.4118,0.1677,0.9436,0.85,0.8333,0.8636,0.2921,0.9,0.8261,1.0,0.6923
19,0.2438,0.6667,0.5,0.7143,0.4,0.1678,0.9433,0.8417,0.8333,0.8485,0.2926,0.9394,0.7826,0.9091,0.6667
