epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1341,0.9,0.9091,1.0,0.0,0.1263,0.9474,0.8917,0.9368,0.72,0.1164,1.0,0.9167,1.0,0.0
1,0.1155,1.0,0.9091,1.0,0.0,0.1258,0.9474,0.8917,0.9368,0.72,0.0659,0.5,0.5,0.5,0.5
2,0.3282,0.8214,0.6364,1.0,0.0,0.1201,0.9478,0.8917,0.9368,0.72,0.1483,0.6364,0.8333,0.9091,0.0
3,0.1634,0.9444,0.8182,0.8889,0.5,0.1159,0.9478,0.9,0.9368,0.76,0.132,0.8182,0.9167,1.0,0.0
4,0.2185,0.5556,0.7273,0.8889,0.0,0.1132,0.9478,0.9083,0.9368,0.8,0.2314,0.9375,0.8333,1.0,0.5
5,0.2859,0.625,0.6364,0.875,0.0,0.1087,0.9486,0.9083,0.9368,0.8,0.133,0.9091,0.9167,1.0,0.0
6,0.1939,0.9583,0.9091,1.0,0.6667,0.1066,0.9486,0.9083,0.9263,0.84,0.31,0.5312,0.75,1.0,0.25
7,0.081,0.5,0.5,0.5,0.5,0.1064,0.9486,0.9083,0.9263,0.84,0.2715,0.6875,0.6667,0.75,0.5
8,0.2039,0.6111,0.9091,1.0,0.5,0.1065,0.9486,0.9083,0.9263,0.84,0.1363,1.0,0.9167,0.9,1.0
9,0.2215,0.7917,0.8182,1.0,0.3333,0.1059,0.9491,0.9083,0.9263,0.84,0.1687,0.85,0.9167,1.0,0.5
10,0.1825,0.8889,0.8182,0.8889,0.5,0.1051,0.9495,0.9083,0.9263,0.84,0.1367,0.8182,0.8333,0.9091,0.0
11,0.1474,0.5,0.9091,1.0,0.0,0.1049,0.9503,0.9083,0.9263,0.84,0.2115,0.8519,0.9167,1.0,0.6667
12,0.2421,0.7917,0.7273,0.875,0.3333,0.1032,0.9507,0.9083,0.9263,0.84,0.1948,0.9259,0.9167,1.0,0.6667
13,0.2286,0.8333,0.8182,1.0,0.3333,0.1018,0.9507,0.9083,0.9263,0.84,0.181,0.8,0.9167,1.0,0.5
14,0.1783,0.8333,0.9091,1.0,0.5,0.1006,0.9507,0.9083,0.9263,0.84,0.1043,0.5,0.8333,0.8333,0
15,0.1503,1.0,1.0,1.0,1.0,0.0997,0.9512,0.9083,0.9263,0.84,0.2009,0.65,0.75,0.8,0.5
16,0.0987,0.5,0.5,0.5,0.5,0.1006,0.9507,0.9083,0.9263,0.84,0.1903,0.963,0.9167,1.0,0.6667
17,0.1158,1.0,1.0,1.0,1.0,0.1024,0.9512,0.9083,0.9263,0.84,0.2133,0.8148,0.8333,1.0,0.3333
18,0.1653,0.8889,0.8182,0.8889,0.5,0.1038,0.9507,0.9083,0.9263,0.84,0.2072,0.8519,0.8333,0.8889,0.6667
19,0.1782,1.0,1.0,1.0,1.0,0.1036,0.9507,0.9083,0.9263,0.84,0.0999,0.5,0.9167,0.9167,0
20,0.1166,0.9,0.8182,0.9,0.0,0.103,0.9507,0.9083,0.9263,0.84,0.2626,0.8438,0.75,1.0,0.25
21,0.2299,0.3889,0.7273,0.8889,0.0,0.1024,0.9503,0.9083,0.9263,0.84,0.2209,0.7037,0.5833,0.6667,0.3333
22,0.1842,0.8889,0.8182,0.8889,0.5,0.1023,0.9503,0.9083,0.9263,0.84,0.2056,1.0,0.8333,0.75,1.0
23,0.1077,0.5,0.5,0.5,0.5,0.1026,0.9503,0.9083,0.9263,0.84,0.1404,0.9091,0.9167,0.9091,1.0
24,0.1182,1.0,0.9091,0.9,1.0,0.1031,0.9503,0.9083,0.9263,0.84,0.1201,1.0,0.9167,0.9091,1.0
25,0.1072,1.0,1.0,1.0,1.0,0.1036,0.9503,0.9083,0.9263,0.84,0.1964,0.7,0.75,0.9,0.0
26,0.2524,0.5833,0.6364,0.75,0.3333,0.1036,0.9503,0.9083,0.9263,0.84,0.1563,0.9,0.9167,1.0,0.5
27,0.2382,0.7917,0.7273,0.875,0.3333,0.1032,0.9503,0.9083,0.9263,0.84,0.107,0.5,0.75,0.75,0
28,0.2776,0.9,0.7273,0.8333,0.6,0.1027,0.9503,0.9083,0.9263,0.84,0.2292,0.8519,0.8333,1.0,0.3333
29,0.3081,0.9333,0.7273,0.8,0.6667,0.1022,0.9503,0.9083,0.9263,0.84,0.1992,0.8889,0.8333,0.8889,0.6667
30,0.1375,1.0,0.6364,0.6,1.0,0.102,0.9503,0.9083,0.9263,0.84,0.2211,0.7778,0.8333,0.8889,0.6667
31,0.1608,0.6,0.7273,0.8,0.0,0.1019,0.9503,0.9083,0.9263,0.84,0.2509,0.6875,0.6667,0.75,0.5
32,0.1331,1.0,1.0,1.0,1.0,0.1021,0.9503,0.9083,0.9263,0.84,0.2057,0.8519,0.6667,0.5556,1.0
33,0.1589,0.6,0.7273,0.8,0.0,0.1022,0.9503,0.9083,0.9263,0.84,0.183,0.9259,0.75,0.6667,1.0
34,0.2123,0.4444,0.6364,0.7778,0.0,0.1022,0.9503,0.9083,0.9263,0.84,0.0892,0.5,0.5,0.5,0.5
35,0.2825,0.7143,0.6364,0.7143,0.5,0.1021,0.9503,0.9083,0.9263,0.84,0.2184,0.8519,0.5833,0.5556,0.6667
36,0.1011,0.5,0.5,0.5,0.5,0.1021,0.9503,0.9083,0.9263,0.84,0.2308,0.8148,0.6667,0.6667,0.6667
