epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.132,0.9,0.8182,0.9,0.0,0.1528,0.8796,0.8583,0.8947,0.72,0.0953,1.0,1.0,1.0,1.0
1,0.1395,0.6,0.9091,1.0,0.0,0.1525,0.88,0.8583,0.8947,0.72,0.0622,0.5,0.9167,0.9167,0
2,0.2585,0.9643,0.7273,1.0,0.25,0.1499,0.8808,0.8333,0.8632,0.72,0.1189,0.9091,0.9167,1.0,0.0
3,0.1732,0.8333,0.8182,0.8889,0.5,0.1479,0.8808,0.825,0.8421,0.76,0.1236,0.9091,0.8333,0.9091,0.0
4,0.1963,0.7778,0.8182,1.0,0.0,0.1469,0.8808,0.8167,0.8316,0.76,0.3225,0.6562,0.75,1.0,0.25
5,0.1981,1.0,0.8182,1.0,0.3333,0.1454,0.8825,0.8167,0.8316,0.76,0.1092,1.0,0.9167,1.0,0.0
6,0.1686,0.9167,0.9091,0.875,1.0,0.1448,0.8821,0.8167,0.8316,0.76,0.2222,0.9062,0.9167,0.875,1.0
7,0.0841,0.5,0.5,0.5,0.5,0.145,0.8813,0.8167,0.8316,0.76,0.2029,1.0,1.0,1.0,1.0
8,0.1813,0.7222,0.6364,0.6667,0.5,0.1452,0.8817,0.8167,0.8316,0.76,0.1283,1.0,0.8333,0.8,1.0
9,0.1846,0.9583,0.9091,1.0,0.6667,0.1449,0.8817,0.8167,0.8316,0.76,0.2496,0.45,0.75,0.9,0.0
10,0.1376,1.0,0.9091,0.8889,1.0,0.1448,0.8813,0.8083,0.8211,0.76,0.161,0.3636,0.9167,1.0,0.0
11,0.112,1.0,0.9091,0.9,1.0,0.145,0.8808,0.8083,0.8211,0.76,0.197,0.9259,0.9167,1.0,0.6667
12,0.2555,0.5833,0.6364,0.75,0.3333,0.1447,0.8796,0.8,0.8105,0.76,0.1838,1.0,0.9167,1.0,0.6667
13,0.1874,0.9167,0.8182,0.75,1.0,0.1444,0.8808,0.7917,0.8,0.76,0.2361,0.5,0.8333,0.9,0.5
14,0.1374,1.0,1.0,1.0,1.0,0.1443,0.8808,0.7917,0.8,0.76,0.0759,0.5,0.5,0.5,0.5
15,0.1454,1.0,0.9091,0.8889,1.0,0.1443,0.8817,0.8,0.8,0.8,0.1264,1.0,1.0,1.0,1.0
16,0.1047,0.5,0.5,0.5,0.5,0.1445,0.8804,0.7917,0.8,0.76,0.2075,0.7037,0.8333,0.8889,0.6667
17,0.116,1.0,0.8182,0.8,1.0,0.1451,0.8804,0.8083,0.8211,0.76,0.1742,0.963,0.8333,0.8889,0.6667
18,0.1493,0.8889,0.9091,1.0,0.5,0.1454,0.88,0.8167,0.8316,0.76,0.2069,0.8148,0.8333,0.8889,0.6667
19,0.1992,0.9583,0.8182,1.0,0.3333,0.1451,0.88,0.8083,0.8211,0.76,0.0856,0.5,0.8333,0.8333,0
