epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1991,0.7469,0.5778,0.5,0.8889,0.1015,0.9558,0.9083,0.9158,0.88,0.17,0.9145,0.8261,0.8158,0.875
1,0.2034,0.861,0.7778,0.8235,0.6364,0.1007,0.9558,0.8917,0.8947,0.88,0.1686,0.8882,0.7826,0.8158,0.625
2,0.1809,0.9029,0.7111,0.6286,1.0,0.1002,0.9554,0.8917,0.8947,0.88,0.1725,0.8828,0.7826,0.7692,0.8571
3,0.182,0.8857,0.6,0.5143,0.9,0.1001,0.9549,0.9,0.9053,0.88,0.1697,0.9145,0.8478,0.8684,0.75
4,0.1736,0.8649,0.8,0.7568,1.0,0.1005,0.9537,0.9083,0.9158,0.88,0.2064,0.9044,0.8478,0.8824,0.75
5,0.162,0.973,0.8444,0.8108,1.0,0.101,0.9533,0.9083,0.9158,0.88,0.1696,0.9399,0.913,0.9459,0.7778
6,0.1907,0.8543,0.8,0.8,0.8,0.0993,0.9533,0.8833,0.8842,0.88,0.1933,0.9069,0.8043,0.8235,0.75
7,0.1635,0.8346,0.7333,0.7105,0.8571,0.1019,0.952,0.9083,0.9158,0.88,0.2127,0.8998,0.8261,0.9394,0.5385
8,0.1579,0.8419,0.7778,0.7949,0.6667,0.1034,0.9516,0.9,0.9158,0.84,0.1689,0.9429,0.8696,0.973,0.4444
9,0.2088,0.851,0.8,0.8485,0.6667,0.0988,0.9524,0.9,0.9053,0.88,0.1672,0.8718,0.8261,0.8462,0.7143
10,0.2114,0.6389,0.6,0.6389,0.4444,0.0996,0.9512,0.8833,0.8842,0.88,0.165,0.8375,0.8261,0.85,0.6667
11,0.1392,0.925,0.8667,0.85,1.0,0.102,0.9495,0.9,0.9053,0.88,0.1977,0.8048,0.8043,0.8919,0.4444
12,0.1731,0.8784,0.7111,0.6757,0.875,0.1033,0.9491,0.9083,0.9158,0.88,0.2167,0.8725,0.8261,0.9706,0.4167
13,0.1784,0.8345,0.8444,0.8919,0.625,0.1032,0.9491,0.9083,0.9158,0.88,0.167,0.8849,0.8696,0.9474,0.5
14,0.2008,0.9183,0.7556,0.7188,0.8462,0.1011,0.9491,0.8833,0.8842,0.88,0.1853,0.8611,0.8478,0.9444,0.5
15,0.1981,0.8798,0.8,0.7812,0.8462,0.1013,0.9486,0.8833,0.8842,0.88,0.1785,0.8709,0.8043,0.8108,0.7778
16,0.1573,0.9359,0.6,0.5385,1.0,0.1011,0.9486,0.8833,0.8842,0.88,0.1482,0.956,0.8261,0.7949,1.0
17,0.1826,0.8886,0.8222,0.7714,1.0,0.1011,0.9486,0.8833,0.8842,0.88,0.185,0.9117,0.8043,0.8286,0.7273
18,0.1436,0.88,0.7333,0.725,0.8,0.1009,0.9482,0.8833,0.8842,0.88,0.2004,0.8234,0.7391,0.7714,0.6364
19,0.1678,0.9352,0.7778,0.75,0.8889,0.1008,0.9482,0.8833,0.8842,0.88,0.1487,0.8901,0.8696,0.8974,0.7143
