epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2994,0.6591,0.5556,0.9167,0.4242,0.2668,0.8272,0.7333,0.8846,0.6176,0.3163,0.6989,0.6087,0.8333,0.3636
1,0.2702,0.8203,0.7333,0.8571,0.6774,0.2625,0.8264,0.75,0.8077,0.7059,0.2967,0.7886,0.7174,0.84,0.5714
2,0.2552,0.8,0.7111,0.7,0.7143,0.2622,0.8247,0.75,0.7308,0.7647,0.313,0.7765,0.7391,0.5455,0.9167
3,0.2678,0.7524,0.7111,0.3077,0.875,0.2641,0.8235,0.725,0.6538,0.7794,0.3306,0.6827,0.6087,0.3,0.8462
4,0.2944,0.7647,0.7111,0.4706,0.8571,0.2611,0.8252,0.75,0.75,0.75,0.3224,0.6746,0.6087,0.5556,0.6429
5,0.2967,0.7227,0.6444,0.7368,0.5769,0.2606,0.8249,0.7583,0.7692,0.75,0.3006,0.7902,0.7391,0.6957,0.7826
6,0.2546,0.8155,0.7333,0.8182,0.7059,0.2632,0.8235,0.7333,0.6731,0.7794,0.3078,0.7079,0.7174,0.5294,0.8276
7,0.3276,0.7075,0.6,0.4783,0.7273,0.2601,0.8227,0.7667,0.8077,0.7353,0.2952,0.7076,0.6957,0.6429,0.7188
8,0.2716,0.8281,0.6667,0.8182,0.5217,0.2625,0.8255,0.7333,0.8269,0.6618,0.3076,0.7718,0.5652,0.8333,0.3929
9,0.2949,0.7311,0.6222,0.9333,0.4667,0.2604,0.8244,0.7583,0.8077,0.7206,0.3081,0.794,0.7174,0.8261,0.6087
10,0.2648,0.8445,0.7111,0.7647,0.6786,0.2598,0.823,0.7667,0.8077,0.7353,0.3266,0.6712,0.6304,0.7,0.5769
11,0.3113,0.6838,0.6889,0.8182,0.5652,0.2633,0.8258,0.7333,0.8462,0.6471,0.3098,0.7911,0.587,0.9412,0.3793
12,0.2519,0.8586,0.7111,0.8333,0.6667,0.2598,0.8215,0.75,0.7692,0.7353,0.2873,0.8254,0.6739,0.8333,0.5714
13,0.28,0.7963,0.6889,0.6667,0.7037,0.2605,0.8215,0.725,0.7115,0.7353,0.3158,0.7845,0.7609,0.7826,0.7391
14,0.2588,0.8909,0.8222,0.7778,0.8519,0.2609,0.8235,0.75,0.8077,0.7059,0.2972,0.7778,0.6522,0.8333,0.5357
15,0.2426,0.8894,0.7556,1.0,0.6562,0.2607,0.821,0.7333,0.7308,0.7353,0.3034,0.7407,0.6522,0.7368,0.5926
16,0.2541,0.7909,0.7333,0.6154,0.7812,0.2673,0.8182,0.7333,0.6538,0.7941,0.3138,0.7486,0.6957,0.6522,0.7391
17,0.264,0.8235,0.7111,0.6471,0.75,0.2651,0.8182,0.725,0.6538,0.7794,0.2979,0.7817,0.7391,0.7222,0.75
18,0.2979,0.7058,0.6667,0.6667,0.6667,0.2644,0.8179,0.7167,0.6538,0.7647,0.3134,0.7505,0.7609,0.8095,0.72
19,0.2773,0.7244,0.6667,0.7333,0.6333,0.2656,0.8184,0.725,0.6538,0.7794,0.3087,0.7902,0.7609,0.6522,0.8696
