epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.191,0.8549,0.8222,0.9722,0.2222,0.147,0.8817,0.8167,0.8316,0.76,0.1586,0.9013,0.8913,0.9737,0.5
1,0.1967,0.8717,0.8444,0.8824,0.7273,0.1446,0.8808,0.7917,0.8,0.76,0.1617,0.8882,0.8261,0.9211,0.375
2,0.1771,0.8743,0.8,0.8,0.8,0.1445,0.8829,0.7833,0.7684,0.84,0.1593,0.8791,0.913,0.9744,0.5714
3,0.1777,0.8914,0.7556,0.7143,0.9,0.1447,0.8825,0.7833,0.7684,0.84,0.1667,0.8816,0.8043,0.7895,0.875
4,0.1735,0.8074,0.7556,0.7568,0.75,0.1446,0.8821,0.7917,0.7789,0.84,0.2296,0.7623,0.7826,0.8824,0.5
5,0.1452,0.9628,0.9333,0.9189,1.0,0.1448,0.8821,0.7833,0.7684,0.84,0.1749,0.8889,0.8261,0.9189,0.4444
6,0.1709,0.8886,0.7778,0.7429,0.9,0.1458,0.8804,0.7833,0.7684,0.84,0.1787,0.9044,0.8913,0.8824,0.9167
7,0.1569,0.8459,0.8444,0.8684,0.7143,0.1453,0.8783,0.8083,0.8,0.84,0.2049,0.8578,0.8043,0.8182,0.7692
8,0.1405,0.8547,0.7333,0.7436,0.6667,0.146,0.8783,0.8,0.8105,0.76,0.1736,0.8529,0.8478,0.9189,0.5556
9,0.2054,0.8636,0.8222,0.9091,0.5833,0.1456,0.8779,0.8083,0.8,0.84,0.1914,0.6667,0.7826,0.8718,0.2857
10,0.1759,0.8519,0.8222,0.8056,0.8889,0.1457,0.8783,0.8083,0.8,0.84,0.1831,0.625,0.7609,0.825,0.3333
11,0.1259,0.96,0.8222,0.825,0.8,0.1457,0.8783,0.8083,0.8,0.84,0.1948,0.7988,0.8478,0.9189,0.5556
12,0.2112,0.5169,0.5778,0.6486,0.25,0.1456,0.8783,0.8083,0.8,0.84,0.1865,0.9118,0.8696,0.9118,0.75
13,0.17,0.8243,0.7333,0.7297,0.75,0.1456,0.8783,0.8083,0.8,0.84,0.1879,0.7862,0.8478,0.9211,0.5
14,0.1835,0.9615,0.8444,0.8125,0.9231,0.1458,0.8783,0.7833,0.7684,0.84,0.1573,0.9472,0.8478,0.8889,0.7
15,0.193,0.8942,0.8222,0.8125,0.8462,0.146,0.8783,0.7833,0.7684,0.84,0.1588,0.955,0.8696,0.9189,0.6667
16,0.1756,0.6239,0.6444,0.6667,0.5,0.146,0.8783,0.7833,0.7684,0.84,0.1472,0.8791,0.8478,0.8718,0.7143
17,0.1679,0.9314,0.8222,0.8571,0.7,0.1461,0.8783,0.7833,0.7684,0.84,0.2103,0.7922,0.8478,0.9429,0.5455
18,0.1135,0.965,0.9111,0.925,0.8,0.146,0.8783,0.7833,0.7684,0.84,0.2142,0.7766,0.8043,0.8571,0.6364
19,0.175,0.8302,0.7556,0.7778,0.6667,0.146,0.8783,0.7833,0.7684,0.84,0.1359,0.9451,0.8696,0.8974,0.7143
