FPR,TPR,Threshold
0.0,0.0,1.9870837330818176
0.0,0.000925925925925926,0.9870837330818176
0.0,0.5416666666666666,0.809243381023407
0.0007575757575757576,0.5416666666666666,0.80776447057724
0.0007575757575757576,0.5657407407407408,0.7994709610939026
0.0015151515151515152,0.5657407407407408,0.7993962168693542
0.0015151515151515152,0.5777777777777777,0.7944545149803162
0.0022727272727272726,0.5777777777777777,0.7934092283248901
0.0022727272727272726,0.5787037037037037,0.7933862209320068
0.0030303030303030303,0.5787037037037037,0.7933522462844849
0.0030303030303030303,0.5842592592592593,0.7924984097480774
0.003787878787878788,0.5842592592592593,0.7921465039253235
0.003787878787878788,0.5851851851851851,0.792104184627533
0.004545454545454545,0.5851851851851851,0.7921019196510315
0.004545454545454545,0.5861111111111111,0.7915997505187988
0.005303030303030303,0.5861111111111111,0.7913672924041748
0.005303030303030303,0.5962962962962963,0.7858707308769226
0.006060606060606061,0.5962962962962963,0.7858290076255798
0.006060606060606061,0.600925925925926,0.7828258275985718
0.007575757575757576,0.600925925925926,0.7825704216957092
0.007575757575757576,0.6018518518518519,0.7820064425468445
0.008333333333333333,0.6018518518518519,0.7812641263008118
0.008333333333333333,0.6083333333333333,0.7778334021568298
0.00909090909090909,0.6083333333333333,0.7769949436187744
0.00909090909090909,0.6092592592592593,0.7767265439033508
0.010606060606060607,0.6092592592592593,0.7764482498168945
0.010606060606060607,0.6111111111111112,0.775245726108551
0.011363636363636364,0.6111111111111112,0.7750700116157532
0.011363636363636364,0.6148148148148148,0.7746405005455017
0.012878787878787878,0.6148148148148148,0.7735162377357483
0.012878787878787878,0.6166666666666667,0.7731223702430725
0.013636363636363636,0.6166666666666667,0.7730830311775208
0.013636363636363636,0.6231481481481481,0.7692943811416626
0.015151515151515152,0.6231481481481481,0.7689228057861328
0.015151515151515152,0.6240740740740741,0.7687479853630066
0.015909090909090907,0.6240740740740741,0.768174946308136
0.015909090909090907,0.625,0.7675846815109253
0.016666666666666666,0.625,0.7673962712287903
0.016666666666666666,0.6259259259259259,0.7668638229370117
0.017424242424242425,0.6259259259259259,0.7667850852012634
0.017424242424242425,0.6268518518518519,0.7662354707717896
