FPR,TPR,Threshold
0.0,0.0,1.9425370693206787
0.0,0.0009615384615384616,0.9425370693206787
0.0,0.05576923076923077,0.9072996973991394
0.0007352941176470588,0.05576923076923077,0.9069880247116089
0.0007352941176470588,0.05961538461538462,0.9058651924133301
0.0014705882352941176,0.05961538461538462,0.9055224061012268
0.0014705882352941176,0.0673076923076923,0.9032196998596191
0.0029411764705882353,0.0673076923076923,0.9023613929748535
0.0029411764705882353,0.06826923076923076,0.9020799398422241
0.003676470588235294,0.06826923076923076,0.9017446041107178
0.003676470588235294,0.07211538461538461,0.9000818729400635
0.004411764705882353,0.07211538461538461,0.8998981714248657
0.004411764705882353,0.0798076923076923,0.897191047668457
0.005147058823529412,0.0798076923076923,0.8961778283119202
0.005147058823529412,0.08173076923076923,0.8960146307945251
0.008088235294117648,0.08173076923076923,0.8949007391929626
0.008088235294117648,0.0875,0.8936269283294678
0.008823529411764706,0.0875,0.8932440280914307
0.008823529411764706,0.08942307692307692,0.8913018107414246
0.009558823529411765,0.08942307692307692,0.8910516500473022
0.009558823529411765,0.09134615384615384,0.8903947472572327
0.010294117647058823,0.09134615384615384,0.8901448845863342
0.010294117647058823,0.09423076923076923,0.8847271800041199
0.011029411764705883,0.09423076923076923,0.8846485614776611
0.011029411764705883,0.09903846153846153,0.879147469997406
0.011764705882352941,0.09903846153846153,0.8790194392204285
0.011764705882352941,0.11153846153846154,0.8712618350982666
0.0125,0.11153846153846154,0.8712100386619568
0.0125,0.1548076923076923,0.8584408164024353
0.013235294117647059,0.1548076923076923,0.8579383492469788
0.013235294117647059,0.16538461538461538,0.8534765839576721
0.013970588235294118,0.16538461538461538,0.853287935256958
0.013970588235294118,0.17692307692307693,0.846881628036499
0.014705882352941176,0.17692307692307693,0.8468363285064697
0.014705882352941176,0.24134615384615385,0.8104336261749268
0.015441176470588236,0.24134615384615385,0.8102236390113831
0.015441176470588236,0.25384615384615383,0.8046039342880249
0.016176470588235296,0.25384615384615383,0.8042202591896057
0.016176470588235296,0.2548076923076923,0.804024338722229
0.016911764705882352,0.2548076923076923,0.8035648465156555
0.016911764705882352,0.2586538461538462,0.8028478622436523
0.01764705882352941,0.2586538461538462,0.8025237917900085
0.01764705882352941,0.2625,0.801710307598114
0.01838235294117647,0.2625,0.8011806607246399
0.01838235294117647,0.2653846153846154,0.8005366921424866
0.019852941176470587,0.2653846153846154,0.800069272518158
0.019852941176470587,0.28076923076923077,0.7956076264381409
0.021323529411764706,0.28076923076923077,0.7949419617652893
0.021323529411764706,0.2826923076923077,0.7946945428848267
0.023529411764705882,0.2826923076923077,0.7940514087677002
0.023529411764705882,0.2875,0.7922080755233765
0.025,0.2875,0.7916291356086731
0.025,0.28846153846153844,0.7905620336532593
0.025735294117647058,0.28846153846153844,0.7903280854225159
0.025735294117647058,0.29134615384615387,0.7881165146827698
0.026470588235294117,0.29134615384615387,0.7877846956253052
0.026470588235294117,0.29423076923076924,0.7859475016593933
0.027205882352941177,0.29423076923076924,0.7856736183166504
0.027205882352941177,0.3019230769230769,0.7838031053543091
0.027941176470588237,0.3019230769230769,0.7836989760398865
0.027941176470588237,0.30480769230769234,0.7829050421714783
0.030882352941176472,0.30480769230769234,0.7817978858947754
0.030882352941176472,0.3144230769230769,0.7774162292480469
0.03161764705882353,0.3144230769230769,0.7767330408096313
0.03161764705882353,0.3153846153846154,0.7762578725814819
0.03235294117647059,0.3153846153846154,0.7760983109474182
0.03235294117647059,0.32019230769230766,0.7758916020393372
0.03308823529411765,0.32019230769230766,0.7757241129875183
0.03308823529411765,0.325,0.77515709400177
0.033823529411764704,0.325,0.7737542390823364
0.033823529411764704,0.3278846153846154,0.7721713781356812
0.03455882352941177,0.3278846153846154,0.771773099899292
0.03455882352941177,0.32884615384615384,0.770639955997467
0.03529411764705882,0.32884615384615384,0.7701864242553711
0.03529411764705882,0.33076923076923076,0.7696939706802368
0.03602941176470588,0.33076923076923076,0.7695261836051941
0.03602941176470588,0.3317307692307692,0.7691301107406616
0.03676470588235294,0.3317307692307692,0.7687929272651672
0.03676470588235294,0.34423076923076923,0.7637071013450623
0.03823529411764706,0.34423076923076923,0.7629951238632202
0.03823529411764706,0.34615384615384615,0.7628449201583862
0.039705882352941174,0.34615384615384615,0.7620589733123779
0.039705882352941174,0.3490384615384615,0.7614536881446838
0.04044117647058824,0.3490384615384615,0.7611024975776672
0.04044117647058824,0.35,0.7607718706130981
0.04191176470588235,0.35,0.7601950764656067
0.04191176470588235,0.35192307692307695,0.7595551609992981
0.04338235294117647,0.35192307692307695,0.7586669325828552
0.04338235294117647,0.3528846153846154,0.7584997415542603
0.04411764705882353,0.3528846153846154,0.7584487795829773
0.04411764705882353,0.3576923076923077,0.7564733624458313
0.04632352941176471,0.3576923076923077,0.7554576992988586
0.04632352941176471,0.35865384615384616,0.7549706101417542
0.047058823529411764,0.35865384615384616,0.7549390196800232
0.047058823529411764,0.3605769230769231,0.7543616890907288
0.04779411764705882,0.3605769230769231,0.754243791103363
0.04779411764705882,0.3625,0.7539841532707214
0.05,0.3625,0.7530753016471863
0.05,0.36346153846153845,0.7529211640357971
0.05367647058823529,0.36346153846153845,0.7520471215248108
0.05367647058823529,0.3644230769230769,0.7519509196281433
0.057352941176470586,0.3644230769230769,0.7500836253166199
0.057352941176470586,0.36538461538461536,0.750059187412262
0.05808823529411765,0.36538461538461536,0.7499823570251465
0.05808823529411765,0.36923076923076925,0.7493076324462891
0.058823529411764705,0.36923076923076925,0.7491263151168823
0.058823529411764705,0.37115384615384617,0.7489709854125977
0.060294117647058824,0.37115384615384617,0.7486939430236816
0.060294117647058824,0.37596153846153846,0.7465827465057373
