FPR,TPR,Threshold
0.0,0.0,1.983676552772522
0.0,0.0004807692307692308,0.983676552772522
0.0,0.026923076923076925,0.9719189405441284
0.0003676470588235294,0.026923076923076925,0.9719175696372986
0.0003676470588235294,0.03125,0.9717303514480591
0.0007352941176470588,0.03125,0.9716871380805969
0.0007352941176470588,0.03942307692307692,0.9714115858078003
0.0011029411764705882,0.03942307692307692,0.9714113473892212
0.0011029411764705882,0.04278846153846154,0.9713202118873596
0.0014705882352941176,0.04278846153846154,0.9713133573532104
0.0014705882352941176,0.046634615384615385,0.9709450602531433
0.0022058823529411764,0.046634615384615385,0.9708554148674011
0.0022058823529411764,0.04807692307692308,0.9704345464706421
0.0033088235294117647,0.04807692307692308,0.9700789451599121
0.0033088235294117647,0.04951923076923077,0.9699390530586243
0.003676470588235294,0.04951923076923077,0.9698970913887024
0.003676470588235294,0.05,0.9698272347450256
0.005147058823529412,0.05,0.9697127938270569
0.005147058823529412,0.05048076923076923,0.9696616530418396
0.008088235294117648,0.05048076923076923,0.9694454073905945
0.008088235294117648,0.05096153846153846,0.9694007039070129
0.008823529411764706,0.05096153846153846,0.9693331718444824
0.008823529411764706,0.05144230769230769,0.9692720174789429
0.010294117647058823,0.05144230769230769,0.9691759347915649
0.010294117647058823,0.051923076923076926,0.9691724181175232
0.010661764705882353,0.051923076923076926,0.9691614508628845
0.010661764705882353,0.052403846153846155,0.9691609144210815
0.0125,0.052403846153846155,0.9690274596214294
0.0125,0.05576923076923077,0.9685651659965515
0.012867647058823529,0.05576923076923077,0.9684960246086121
0.012867647058823529,0.058173076923076925,0.9682712554931641
0.013235294117647059,0.058173076923076925,0.9682520031929016
0.013235294117647059,0.06201923076923077,0.9679499864578247
0.013602941176470588,0.06201923076923077,0.9679349064826965
0.013602941176470588,0.06634615384615385,0.9677244424819946
0.013970588235294118,0.06634615384615385,0.9677239060401917
0.013970588235294118,0.0673076923076923,0.967716634273529
0.014338235294117646,0.0673076923076923,0.9677005410194397
0.014338235294117646,0.06778846153846153,0.9676614999771118
0.015073529411764706,0.06778846153846153,0.9675759077072144
0.015073529411764706,0.07019230769230769,0.9674495458602905
0.015441176470588236,0.07019230769230769,0.9673489332199097
0.015441176470588236,0.07067307692307692,0.9672906994819641
0.016176470588235296,0.07067307692307692,0.9672534465789795
0.016176470588235296,0.07115384615384615,0.9672202467918396
0.017279411764705883,0.07115384615384615,0.9671863317489624
0.017279411764705883,0.07307692307692308,0.9671546220779419
0.01764705882352941,0.07307692307692308,0.9671447277069092
0.01764705882352941,0.07355769230769231,0.9671321511268616
0.01801470588235294,0.07355769230769231,0.9671115279197693
0.01801470588235294,0.07403846153846154,0.9671092629432678
0.01875,0.07403846153846154,0.9670331478118896
