epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1958,0.8034,0.6549,0.6067,0.8333,0.1014,0.9554,0.9,0.9053,0.88,0.1823,0.893,0.807,0.8352,0.6957
1,0.1862,0.8493,0.7434,0.7416,0.75,0.1008,0.9533,0.8917,0.8947,0.88,0.1852,0.8935,0.7982,0.8222,0.7083
2,0.1714,0.93,0.7699,0.7333,0.913,0.101,0.9512,0.9083,0.9158,0.88,0.1815,0.9046,0.8509,0.9,0.6667
3,0.1903,0.8669,0.6814,0.6047,0.9259,0.0993,0.9512,0.8833,0.8842,0.88,0.1776,0.9153,0.8246,0.8444,0.75
4,0.1767,0.8792,0.7965,0.7753,0.875,0.0989,0.9507,0.8833,0.8842,0.88,0.1735,0.9056,0.8421,0.8804,0.6818
5,0.1874,0.8626,0.7345,0.686,0.8889,0.101,0.9491,0.875,0.8737,0.88,0.1764,0.9032,0.807,0.8111,0.7917
6,0.1644,0.9038,0.7168,0.6774,0.9,0.1009,0.9486,0.8833,0.8842,0.88,0.1732,0.904,0.886,0.956,0.6087
7,0.1494,0.875,0.8319,0.866,0.625,0.104,0.9474,0.9,0.9053,0.88,0.1886,0.8966,0.8596,0.9663,0.48
8,0.1643,0.8694,0.7965,0.8495,0.55,0.1013,0.9482,0.8833,0.8842,0.88,0.1659,0.8981,0.8772,0.957,0.5238
9,0.1697,0.8661,0.7965,0.8022,0.7727,0.1019,0.9478,0.875,0.8737,0.88,0.1698,0.9121,0.8772,0.9121,0.7391
10,0.188,0.8086,0.7168,0.7273,0.68,0.1076,0.9411,0.85,0.8316,0.92,0.1733,0.8777,0.8158,0.8352,0.7391
11,0.1537,0.8998,0.7788,0.7447,0.9474,0.1058,0.9415,0.85,0.8316,0.92,0.1762,0.8715,0.8509,0.8901,0.6957
12,0.154,0.9064,0.7522,0.7053,1.0,0.1046,0.9419,0.8583,0.8526,0.88,0.1794,0.8782,0.8509,0.9444,0.5
13,0.1422,0.8874,0.7876,0.7778,0.8571,0.1047,0.9411,0.8917,0.8947,0.88,0.1839,0.869,0.8596,0.9667,0.4583
14,0.1854,0.9052,0.8407,0.8333,0.8621,0.105,0.9402,0.8583,0.8526,0.88,0.1742,0.8801,0.8596,0.9451,0.5217
15,0.1551,0.9275,0.8496,0.8222,0.9565,0.106,0.9389,0.8583,0.8526,0.88,0.1756,0.8634,0.8509,0.9341,0.5217
16,0.1609,0.852,0.7876,0.8,0.7222,0.1056,0.9402,0.8583,0.8526,0.88,0.1768,0.8824,0.8684,0.9556,0.5417
17,0.1774,0.8643,0.8053,0.8556,0.6087,0.1059,0.9394,0.8583,0.8526,0.88,0.1725,0.8763,0.8596,0.9341,0.5652
18,0.1467,0.9056,0.7965,0.8021,0.7647,0.1058,0.9398,0.8583,0.8526,0.88,0.1746,0.8612,0.8596,0.9457,0.5
19,0.1707,0.8914,0.7876,0.7865,0.7917,0.106,0.9394,0.8583,0.8526,0.88,0.1772,0.8792,0.8509,0.9333,0.5417
