epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1882,0.8422,0.7876,0.8652,0.5,0.1444,0.8821,0.7917,0.8,0.76,0.1829,0.8481,0.8596,0.9121,0.6522
1,0.1785,0.8549,0.7876,0.7978,0.75,0.1451,0.8813,0.7833,0.7684,0.84,0.1871,0.8412,0.8333,0.8778,0.6667
2,0.1703,0.8763,0.7434,0.7556,0.6957,0.1456,0.8813,0.7833,0.7684,0.84,0.1811,0.8616,0.8596,0.9,0.7083
3,0.1856,0.8471,0.708,0.6512,0.8889,0.147,0.8804,0.775,0.7474,0.88,0.1847,0.8384,0.807,0.8444,0.6667
4,0.1649,0.897,0.7522,0.7303,0.8333,0.147,0.8808,0.775,0.7474,0.88,0.1763,0.837,0.8421,0.8804,0.6818
5,0.1724,0.9001,0.823,0.814,0.8519,0.1528,0.8804,0.7167,0.6737,0.88,0.1764,0.8546,0.7807,0.7667,0.8333
6,0.1538,0.8957,0.6991,0.6452,0.95,0.1465,0.8796,0.775,0.7579,0.84,0.167,0.8777,0.8509,0.8901,0.6957
7,0.1474,0.8434,0.8142,0.8454,0.625,0.1458,0.8775,0.775,0.7579,0.84,0.1875,0.8369,0.8246,0.8876,0.6
8,0.1524,0.8581,0.7611,0.7742,0.7,0.1459,0.8779,0.775,0.7579,0.84,0.1591,0.8792,0.8509,0.9032,0.619
9,0.1618,0.8846,0.8496,0.8681,0.7727,0.1466,0.8783,0.775,0.7579,0.84,0.1808,0.8309,0.8246,0.8791,0.6087
10,0.174,0.8505,0.7611,0.75,0.8,0.1473,0.8779,0.775,0.7474,0.88,0.1794,0.8309,0.8246,0.8791,0.6087
11,0.1542,0.8572,0.8142,0.8298,0.7368,0.1473,0.8779,0.775,0.7474,0.88,0.18,0.8323,0.8246,0.8791,0.6087
12,0.1626,0.8035,0.6814,0.6737,0.7222,0.1463,0.8775,0.775,0.7579,0.84,0.1837,0.8352,0.8246,0.8889,0.5833
13,0.1393,0.8557,0.7522,0.7475,0.7857,0.1461,0.8775,0.7833,0.7684,0.84,0.1826,0.8394,0.8333,0.9,0.5833
14,0.1648,0.9109,0.823,0.7976,0.8966,0.1462,0.8775,0.775,0.7579,0.84,0.1717,0.8643,0.8421,0.9011,0.6087
15,0.1494,0.9338,0.8407,0.8222,0.913,0.1464,0.8771,0.775,0.7579,0.84,0.1804,0.8275,0.8158,0.8901,0.5217
16,0.1615,0.8099,0.7168,0.7053,0.7778,0.1463,0.8775,0.775,0.7579,0.84,0.1802,0.8458,0.8333,0.9,0.5833
17,0.1645,0.8821,0.8142,0.8222,0.7826,0.1466,0.8783,0.775,0.7579,0.84,0.1763,0.8457,0.8421,0.9121,0.5652
18,0.1381,0.8799,0.8053,0.8125,0.7647,0.1465,0.8779,0.775,0.7579,0.84,0.1795,0.8236,0.8333,0.9022,0.5455
19,0.1731,0.8432,0.7522,0.7753,0.6667,0.1465,0.8779,0.775,0.7579,0.84,0.1723,0.8731,0.8333,0.9,0.5833
