epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2856,0.7266,0.6814,0.8889,0.5844,0.2646,0.8286,0.75,0.8654,0.6618,0.3121,0.7438,0.6053,0.8571,0.4154
1,0.2748,0.786,0.708,0.7632,0.68,0.2604,0.8275,0.7583,0.8077,0.7206,0.3097,0.7438,0.6667,0.7551,0.6
2,0.2621,0.7762,0.7168,0.4375,0.8272,0.2637,0.8232,0.7333,0.6731,0.7794,0.3038,0.774,0.7456,0.5833,0.8636
3,0.2549,0.8269,0.7699,0.5,0.8861,0.262,0.8232,0.75,0.7115,0.7794,0.3074,0.7631,0.7105,0.58,0.8125
4,0.2772,0.8073,0.6903,0.5909,0.7536,0.2595,0.823,0.7667,0.8077,0.7353,0.3067,0.7619,0.6491,0.7843,0.5397
5,0.2761,0.7661,0.6549,0.7,0.6301,0.2629,0.8204,0.7333,0.6731,0.7794,0.3018,0.767,0.7544,0.6875,0.803
6,0.2601,0.8254,0.7876,0.7179,0.8243,0.2609,0.8196,0.7333,0.6923,0.7647,0.2967,0.7809,0.7456,0.7843,0.7143
7,0.2807,0.7892,0.6814,0.82,0.5714,0.2601,0.8207,0.7417,0.75,0.7353,0.3003,0.7658,0.6404,0.7917,0.5303
8,0.272,0.7925,0.6814,0.8627,0.5323,0.2625,0.8213,0.7333,0.8269,0.6618,0.2953,0.8078,0.614,0.94,0.3594
9,0.2791,0.7872,0.6372,0.8958,0.4462,0.2607,0.8221,0.7667,0.8077,0.7353,0.2974,0.7903,0.6404,0.8654,0.4516
10,0.2576,0.832,0.6991,0.7857,0.6479,0.2611,0.8193,0.7417,0.75,0.7353,0.2987,0.7722,0.6404,0.84,0.4844
11,0.2743,0.7781,0.6637,0.8478,0.5373,0.2613,0.8187,0.7333,0.7308,0.7353,0.2979,0.7869,0.6316,0.86,0.4531
12,0.2594,0.8522,0.7434,0.7708,0.7231,0.2613,0.8193,0.75,0.7692,0.7353,0.3003,0.7762,0.5965,0.8542,0.4091
13,0.2808,0.7676,0.6903,0.8333,0.5846,0.2614,0.8187,0.75,0.7692,0.7353,0.2947,0.795,0.614,0.86,0.4219
14,0.2343,0.8895,0.7965,0.9211,0.7333,0.2623,0.817,0.7333,0.7308,0.7353,0.2947,0.7888,0.6491,0.84,0.5
15,0.246,0.8453,0.7522,0.7838,0.7368,0.2652,0.815,0.7083,0.6538,0.75,0.2962,0.7658,0.6754,0.7917,0.5909
16,0.2522,0.8545,0.7611,0.7442,0.7714,0.2654,0.8148,0.7083,0.6538,0.75,0.2956,0.7703,0.6842,0.8,0.5938
17,0.2593,0.8023,0.7168,0.7674,0.6857,0.2652,0.815,0.7167,0.6731,0.75,0.2994,0.765,0.6667,0.8039,0.5556
18,0.2624,0.8276,0.6991,0.881,0.5915,0.2655,0.8148,0.7083,0.6538,0.75,0.2965,0.7775,0.6842,0.82,0.5781
19,0.2714,0.7832,0.7345,0.8049,0.6944,0.2656,0.815,0.7083,0.6538,0.75,0.2909,0.7768,0.6754,0.7917,0.5909
