epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1839,0.8135,0.823,0.3684,0.9149,0.1724,0.9439,0.875,0.8148,0.9242,0.3063,0.8629,0.693,0.4231,0.9194
1,0.2148,0.7954,0.7876,0.5556,0.8605,0.167,0.9447,0.8417,0.8148,0.8636,0.2995,0.8527,0.7281,0.6327,0.8
2,0.1785,0.8094,0.7345,0.7222,0.7368,0.1676,0.9414,0.85,0.8148,0.8788,0.2965,0.8627,0.7281,0.6471,0.7937
3,0.184,0.7117,0.7699,0.5556,0.8105,0.1702,0.9414,0.8583,0.8148,0.8939,0.2954,0.866,0.7544,0.6346,0.8548
4,0.1796,0.8801,0.7788,0.8636,0.7582,0.1731,0.9397,0.85,0.7963,0.8939,0.2926,0.8691,0.7807,0.7308,0.8226
5,0.1667,0.8401,0.7876,0.7059,0.8021,0.1888,0.9357,0.8583,0.7778,0.9242,0.2929,0.8744,0.7281,0.5192,0.9032
6,0.1823,0.8332,0.8142,0.7273,0.8352,0.1793,0.9371,0.8583,0.7963,0.9091,0.2868,0.8896,0.7895,0.6923,0.871
7,0.2053,0.819,0.6814,0.7419,0.6585,0.1709,0.9357,0.85,0.8519,0.8485,0.2868,0.8741,0.7456,0.898,0.6308
8,0.1924,0.9032,0.6903,0.9677,0.5854,0.1717,0.9349,0.85,0.8519,0.8485,0.285,0.879,0.7807,0.9444,0.6333
9,0.1909,0.8236,0.5841,0.88,0.5,0.1726,0.9355,0.85,0.8519,0.8485,0.2844,0.8873,0.7544,0.9608,0.5873
10,0.1763,0.7231,0.4956,0.7333,0.4592,0.1719,0.9343,0.8333,0.7963,0.8636,0.2819,0.8908,0.7807,0.8627,0.7143
11,0.1879,0.8505,0.6283,0.88,0.5568,0.1712,0.9338,0.8417,0.8148,0.8636,0.2858,0.8713,0.7807,0.8462,0.7258
12,0.182,0.8271,0.6903,0.9048,0.6413,0.1717,0.9343,0.8333,0.7963,0.8636,0.2839,0.8817,0.7807,0.8431,0.7302
13,0.1871,0.9076,0.7168,0.9615,0.6437,0.171,0.9343,0.8417,0.8148,0.8636,0.2828,0.8788,0.7719,0.84,0.7188
14,0.176,0.8677,0.6372,0.95,0.5699,0.1714,0.9343,0.8333,0.7963,0.8636,0.2839,0.8793,0.7807,0.8462,0.7258
15,0.1819,0.8909,0.6637,0.96,0.5795,0.1713,0.9343,0.8333,0.7963,0.8636,0.2861,0.8699,0.7719,0.8431,0.7143
16,0.1743,0.8661,0.6372,0.9091,0.5714,0.1716,0.9343,0.8333,0.7963,0.8636,0.2849,0.8727,0.7807,0.8431,0.7302
17,0.1719,0.9155,0.7168,1.0,0.6444,0.1717,0.9343,0.8333,0.7963,0.8636,0.2853,0.8728,0.7719,0.8269,0.7258
18,0.1869,0.7992,0.6195,0.9091,0.5495,0.1718,0.9341,0.8333,0.7963,0.8636,0.2842,0.88,0.7895,0.8462,0.7419
19,0.1799,0.8873,0.708,0.96,0.6364,0.172,0.9341,0.8333,0.7963,0.8636,0.2838,0.8792,0.7807,0.8431,0.7302
