epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1927,0.7348,0.7761,0.8909,0.25,0.1462,0.8813,0.8167,0.8316,0.76,0.1805,0.8095,0.8676,0.9464,0.5
1,0.2069,0.8482,0.7612,0.84,0.5294,0.1445,0.8829,0.8,0.8,0.8,0.2066,0.7447,0.7941,0.8519,0.5714
2,0.1936,0.8077,0.7015,0.6923,0.7333,0.1449,0.8842,0.7833,0.7684,0.84,0.1802,0.7416,0.7941,0.8421,0.5455
3,0.2006,0.8002,0.6418,0.549,0.9375,0.1455,0.8829,0.7833,0.7684,0.84,0.1981,0.7712,0.7353,0.7593,0.6429
4,0.1987,0.7628,0.6119,0.5577,0.8,0.1455,0.8821,0.7833,0.7684,0.84,0.2181,0.664,0.75,0.8333,0.4286
5,0.1639,0.8917,0.8358,0.8148,0.9231,0.1455,0.8813,0.775,0.7579,0.84,0.1795,0.7103,0.75,0.7931,0.5
6,0.1839,0.8218,0.6866,0.6346,0.8667,0.1468,0.8804,0.7833,0.7579,0.88,0.1726,0.8876,0.8088,0.7778,0.9286
7,0.1894,0.7167,0.7612,0.8182,0.5,0.1472,0.8792,0.7833,0.7579,0.88,0.184,0.8294,0.7206,0.7037,0.7857
8,0.1783,0.8006,0.6567,0.6111,0.8462,0.1465,0.8792,0.775,0.7579,0.84,0.1808,0.8098,0.7941,0.8364,0.6154
9,0.1946,0.7667,0.7164,0.7115,0.7333,0.1476,0.8796,0.775,0.7474,0.88,0.2018,0.6443,0.7059,0.7544,0.4545
10,0.1876,0.8103,0.6866,0.6538,0.8,0.1478,0.8796,0.775,0.7474,0.88,0.1863,0.6897,0.7059,0.7241,0.6
11,0.1523,0.822,0.7463,0.7288,0.875,0.1466,0.8792,0.775,0.7579,0.84,0.2207,0.7208,0.7647,0.8679,0.4
12,0.2052,0.5758,0.5224,0.5273,0.5,0.1462,0.8783,0.775,0.7579,0.84,0.1862,0.834,0.8529,0.9057,0.6667
13,0.1673,0.7261,0.6418,0.6552,0.5556,0.1457,0.8779,0.7833,0.7684,0.84,0.2089,0.6853,0.7941,0.8727,0.4615
14,0.1718,0.8652,0.7463,0.6981,0.9286,0.1458,0.8779,0.7833,0.7684,0.84,0.168,0.8601,0.8529,0.8909,0.6923
15,0.1788,0.8477,0.7612,0.7547,0.7857,0.1458,0.8779,0.7833,0.7684,0.84,0.1844,0.8491,0.8235,0.8868,0.6
16,0.1937,0.6104,0.597,0.5893,0.6364,0.1458,0.8779,0.7833,0.7684,0.84,0.1685,0.7621,0.8235,0.8621,0.6
17,0.1873,0.8436,0.7612,0.8077,0.6,0.1459,0.8779,0.7833,0.7684,0.84,0.1889,0.7033,0.8382,0.8947,0.5455
18,0.1663,0.789,0.791,0.8036,0.7273,0.1458,0.8779,0.7833,0.7684,0.84,0.2262,0.6956,0.7647,0.8679,0.4
19,0.186,0.755,0.6866,0.7037,0.6154,0.1459,0.8779,0.7833,0.7684,0.84,0.1671,0.8923,0.8824,0.9091,0.7692
