epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3264,0.5182,0.4925,0.7727,0.3556,0.2659,0.8275,0.7583,0.8846,0.6618,0.3446,0.5158,0.4412,0.6667,0.2632
1,0.2878,0.749,0.6866,0.913,0.5682,0.2637,0.8266,0.7417,0.8462,0.6618,0.3283,0.6563,0.6029,0.8182,0.4
2,0.2789,0.6244,0.5373,0.4,0.5769,0.2624,0.8241,0.75,0.7308,0.7647,0.3441,0.5853,0.5441,0.3939,0.6857
3,0.2993,0.6315,0.6418,0.2381,0.8261,0.263,0.8235,0.75,0.7308,0.7647,0.3343,0.6219,0.5882,0.3667,0.7632
4,0.3032,0.6285,0.6567,0.3478,0.8182,0.2612,0.8232,0.7667,0.7885,0.75,0.3506,0.4911,0.5,0.4643,0.525
5,0.3148,0.6009,0.5821,0.5556,0.6,0.2609,0.8255,0.7667,0.8077,0.7353,0.3376,0.5859,0.5588,0.5938,0.5278
6,0.2766,0.6927,0.6567,0.6111,0.6735,0.2637,0.8235,0.725,0.6731,0.7647,0.3464,0.5474,0.5147,0.2667,0.7105
7,0.3367,0.5631,0.4925,0.4333,0.5405,0.2607,0.8241,0.7667,0.8077,0.7353,0.3362,0.5737,0.5588,0.5333,0.5789
8,0.3007,0.677,0.5821,0.6897,0.5,0.2627,0.8278,0.7333,0.8269,0.6618,0.3267,0.6263,0.5882,0.8667,0.3684
9,0.3089,0.6388,0.5373,0.7308,0.4146,0.2614,0.8264,0.75,0.8077,0.7059,0.3357,0.6033,0.5882,0.75,0.4444
10,0.29,0.7308,0.6418,0.7308,0.5854,0.261,0.8244,0.7583,0.8077,0.7206,0.3472,0.5588,0.5441,0.7586,0.3846
11,0.3203,0.6061,0.5672,0.7941,0.3333,0.2684,0.8255,0.75,0.9231,0.6176,0.34,0.654,0.4853,0.9259,0.1951
12,0.2765,0.7905,0.6269,0.8261,0.5227,0.2621,0.8238,0.7583,0.8269,0.7059,0.3373,0.6107,0.4706,0.8148,0.2439
13,0.3161,0.5819,0.5672,0.6,0.5476,0.2614,0.8224,0.7667,0.8269,0.7206,0.3393,0.599,0.5735,0.7812,0.3889
14,0.2792,0.8178,0.7463,0.8214,0.6923,0.2618,0.823,0.7583,0.8269,0.7059,0.3234,0.65,0.5735,0.8571,0.375
15,0.2689,0.8043,0.7015,0.9048,0.6087,0.2607,0.821,0.7583,0.8077,0.7206,0.3224,0.6468,0.5441,0.7778,0.3902
16,0.2836,0.7202,0.6119,0.6818,0.5778,0.2606,0.8213,0.75,0.7692,0.7353,0.3402,0.559,0.5294,0.8125,0.2778
17,0.2831,0.7248,0.597,0.6667,0.5581,0.2607,0.8213,0.75,0.7692,0.7353,0.3549,0.519,0.4853,0.6897,0.3333
18,0.3111,0.6027,0.5373,0.75,0.4186,0.2607,0.821,0.7417,0.75,0.7353,0.3473,0.5792,0.5882,0.7879,0.4
19,0.3087,0.6323,0.5672,0.6538,0.5122,0.2607,0.8218,0.7333,0.7308,0.7353,0.3352,0.5777,0.5294,0.6786,0.425
