epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3044,0.5905,0.6818,0.0,1.0,0.2865,0.7641,0.6833,0.75,0.6324,0.3842,0.7167,0.4348,0.1333,1.0
1,0.2807,0.819,0.7727,0.2857,1.0,0.2863,0.7639,0.6833,0.7308,0.6471,0.3843,0.7333,0.4348,0.1333,1.0
2,0.243,0.4912,0.7273,0.0,0.8421,0.2855,0.7644,0.6667,0.6538,0.6765,0.3383,0.7424,0.5652,0.0909,1.0
3,0.2304,0.8706,0.8182,0.2,1.0,0.2855,0.7644,0.65,0.6154,0.6765,0.315,0.7937,0.6087,0.0,1.0
4,0.2896,0.5729,0.7273,0.1667,0.9375,0.2853,0.7653,0.6583,0.6346,0.6765,0.2984,0.8492,0.6957,0.2222,1.0
5,0.329,0.7179,0.5455,0.0,0.9231,0.2861,0.7641,0.6833,0.7308,0.6471,0.3533,0.7615,0.6087,0.3077,1.0
6,0.2668,0.7812,0.8182,0.3333,1.0,0.2893,0.7639,0.6917,0.8077,0.6029,0.3252,0.8106,0.5217,0.1818,0.8333
7,0.2818,0.9231,0.7727,0.4444,1.0,0.2926,0.7647,0.7083,0.8654,0.5882,0.2798,0.6667,0.7391,0.4,0.8333
8,0.327,0.75,0.5909,0.2,0.9167,0.2995,0.7627,0.6833,0.8846,0.5294,0.2708,0.8839,0.8696,0.7143,0.9375
9,0.3337,0.55,0.5455,0.3,0.75,0.3174,0.7619,0.6667,0.9231,0.4706,0.3311,0.5714,0.5217,0.4444,0.5714
10,0.3193,0.5556,0.4545,0.5556,0.3846,0.323,0.7622,0.6417,0.9423,0.4118,0.3316,0.6591,0.6087,0.75,0.4545
11,0.3253,0.6833,0.5909,0.75,0.4,0.3293,0.7622,0.6417,0.9615,0.3971,0.3169,0.7063,0.6087,0.7778,0.5
12,0.2942,0.7048,0.6818,0.8571,0.6,0.3307,0.7622,0.6417,0.9615,0.3971,0.3072,0.7679,0.6522,0.7143,0.625
13,0.283,0.6706,0.4545,0.8,0.3529,0.3251,0.7624,0.65,0.9615,0.4118,0.3397,0.5833,0.5217,0.4545,0.5833
14,0.3069,0.6429,0.6818,0.75,0.6429,0.3227,0.763,0.6583,0.9615,0.4265,0.3206,0.6769,0.5652,0.7,0.4615
