epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3033,0.6762,0.5909,1.0,0.4,0.2814,0.8289,0.6417,0.9423,0.4118,0.2928,0.775,0.7391,0.9333,0.375
1,0.2849,0.8095,0.6818,1.0,0.5333,0.2712,0.8278,0.7083,0.9038,0.5588,0.2864,0.775,0.6957,0.8667,0.375
2,0.2598,0.8772,0.5,1.0,0.4211,0.2637,0.8266,0.7333,0.8269,0.6618,0.3048,0.803,0.6522,0.7273,0.5833
3,0.2567,0.7765,0.6818,0.4,0.7647,0.2614,0.8247,0.7667,0.8077,0.7353,0.3078,0.7778,0.7826,0.7778,0.7857
4,0.2751,0.7188,0.6818,0.6667,0.6875,0.2617,0.8232,0.7583,0.7692,0.75,0.3355,0.5952,0.6522,0.4444,0.7857
5,0.2875,0.7692,0.7273,0.7778,0.6923,0.2616,0.8238,0.7583,0.7692,0.75,0.31,0.8,0.6957,0.6154,0.8
6,0.2494,0.8542,0.6818,0.5,0.75,0.2613,0.823,0.7583,0.7692,0.75,0.3311,0.7273,0.6522,0.4545,0.8333
7,0.3104,0.7094,0.7273,0.4444,0.9231,0.261,0.8244,0.7583,0.7692,0.75,0.277,0.6556,0.6957,0.6,0.7222
8,0.2719,0.8167,0.7727,0.8,0.75,0.2608,0.8235,0.7667,0.7885,0.75,0.3064,0.6696,0.6522,0.7143,0.625
9,0.2943,0.825,0.7727,0.8,0.75,0.2619,0.8232,0.75,0.8077,0.7059,0.3189,0.7698,0.6522,0.8889,0.5
10,0.2659,0.8718,0.7727,0.7778,0.7692,0.262,0.8241,0.7417,0.8077,0.6912,0.343,0.5227,0.5217,0.6667,0.3636
11,0.295,0.85,0.7273,0.8333,0.6,0.266,0.8235,0.7417,0.8654,0.6471,0.2972,0.8571,0.5217,0.8889,0.2857
12,0.2612,0.8571,0.6818,1.0,0.5333,0.2659,0.8244,0.7417,0.8654,0.6471,0.3157,0.7589,0.4783,0.8571,0.3125
13,0.267,0.7882,0.5909,0.6,0.5882,0.2611,0.8221,0.7583,0.8077,0.7206,0.3237,0.7273,0.6957,0.8182,0.5833
14,0.2372,0.9464,0.8636,0.875,0.8571,0.2604,0.8227,0.7667,0.8077,0.7353,0.3114,0.7077,0.6522,0.7,0.6154
15,0.2472,0.8542,0.7273,0.8333,0.6875,0.2608,0.8227,0.75,0.75,0.75,0.2854,0.825,0.7391,0.875,0.6667
16,0.2382,0.6667,0.6818,0.3333,0.7368,0.2645,0.8187,0.7333,0.6731,0.7794,0.303,0.803,0.6957,0.6364,0.75
17,0.2684,0.8833,0.8636,0.8,0.9167,0.2643,0.819,0.7333,0.6731,0.7794,0.2734,0.8769,0.7826,0.7,0.8462
18,0.2919,0.7321,0.7273,0.5,0.8571,0.266,0.8179,0.7333,0.6731,0.7794,0.3018,0.8154,0.7391,0.5,0.9231
19,0.2636,0.6824,0.6364,0.6,0.6471,0.2658,0.8179,0.7333,0.6731,0.7794,0.3287,0.8917,0.7391,0.6,1.0
