epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.166,0.8253,0.7876,0.6316,0.8191,0.1472,0.9568,0.875,0.8704,0.8788,0.2546,0.9091,0.8158,0.6923,0.9194
1,0.1801,0.8816,0.7876,0.8148,0.7791,0.15,0.9557,0.9,0.9444,0.8636,0.2562,0.8936,0.7807,0.8571,0.7231
2,0.1588,0.8327,0.7168,0.7222,0.7158,0.1481,0.9554,0.9,0.9444,0.8636,0.2527,0.8995,0.7807,0.7843,0.7778
3,0.1543,0.8439,0.7345,0.7222,0.7368,0.146,0.9545,0.875,0.8704,0.8788,0.2502,0.9038,0.8158,0.75,0.871
4,0.1666,0.8497,0.7345,0.7273,0.7363,0.1459,0.9548,0.875,0.8704,0.8788,0.2521,0.8955,0.807,0.7308,0.871
5,0.1684,0.7439,0.708,0.6471,0.7188,0.1464,0.9554,0.8667,0.8519,0.8788,0.2562,0.8936,0.7982,0.7115,0.871
6,0.167,0.8452,0.7699,0.6818,0.7912,0.1461,0.9557,0.875,0.8704,0.8788,0.2456,0.9259,0.8421,0.7885,0.8871
7,0.196,0.834,0.7257,0.7097,0.7317,0.1547,0.9551,0.9083,0.9815,0.8485,0.25,0.9196,0.7807,0.9592,0.6462
8,0.1694,0.8977,0.708,0.871,0.6463,0.1566,0.9554,0.9,0.9815,0.8333,0.25,0.9093,0.7719,0.963,0.6
9,0.1664,0.8736,0.6549,0.88,0.5909,0.1553,0.9551,0.8917,0.963,0.8333,0.2485,0.9147,0.7719,0.9412,0.6349
10,0.1571,0.7959,0.6903,0.6667,0.6939,0.1468,0.9537,0.8583,0.8519,0.8636,0.2452,0.9135,0.8158,0.8039,0.8254
11,0.1797,0.8105,0.6814,0.68,0.6818,0.1469,0.9537,0.875,0.8889,0.8636,0.2471,0.9113,0.8246,0.8269,0.8226
12,0.1577,0.8887,0.7434,0.8095,0.7283,0.1467,0.9537,0.8667,0.8704,0.8636,0.2456,0.9141,0.8246,0.8235,0.8254
13,0.1853,0.8156,0.6903,0.7692,0.6667,0.1471,0.9543,0.875,0.8889,0.8636,0.2439,0.9194,0.8509,0.92,0.7969
14,0.1608,0.8613,0.7345,0.85,0.7097,0.1471,0.954,0.875,0.8889,0.8636,0.2497,0.9045,0.8158,0.8654,0.7742
15,0.1707,0.8755,0.7257,0.92,0.6705,0.1472,0.954,0.875,0.8889,0.8636,0.2484,0.9119,0.8158,0.8824,0.7619
16,0.1557,0.9076,0.7257,0.9091,0.6813,0.1472,0.9529,0.8667,0.8704,0.8636,0.2478,0.9057,0.8158,0.8431,0.7937
17,0.1513,0.9135,0.7788,0.8261,0.7667,0.1471,0.9529,0.8667,0.8704,0.8636,0.248,0.9014,0.807,0.8462,0.7742
18,0.1665,0.8372,0.7611,0.7727,0.7582,0.1473,0.9531,0.8667,0.8704,0.8636,0.2481,0.9032,0.8158,0.8462,0.7903
19,0.1583,0.9036,0.7788,0.88,0.75,0.1473,0.9531,0.8667,0.8704,0.8636,0.246,0.9122,0.8158,0.8431,0.7937
