epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1945,0.7778,0.3636,1.0,0.2222,0.1976,0.9214,0.85,0.9444,0.7727,0.2779,0.8571,0.6667,0.8571,0.4
1,0.2032,0.6111,0.3636,1.0,0.2222,0.1958,0.9214,0.8417,0.9259,0.7727,0.2484,0.9259,0.8333,1.0,0.3333
2,0.1572,0.8889,0.6364,1.0,0.5556,0.1945,0.9214,0.85,0.9074,0.803,0.2457,0.9429,0.8333,1.0,0.6
3,0.1592,1.0,0.4545,1.0,0.3333,0.194,0.9217,0.85,0.9074,0.803,0.3144,0.7429,0.5833,1.0,0.2857
4,0.1784,0.8889,0.5455,1.0,0.4444,0.1922,0.9217,0.85,0.8704,0.8333,0.2592,1.0,0.5833,1.0,0.2857
5,0.1425,0.9,0.6364,1.0,0.6,0.1909,0.9214,0.85,0.8704,0.8333,0.3298,0.6389,0.5,0.8333,0.1667
6,0.1948,0.875,0.7273,1.0,0.625,0.1905,0.9214,0.85,0.8704,0.8333,0.266,0.9062,0.6667,1.0,0.5
7,0.1983,0.875,0.6364,1.0,0.5,0.1902,0.9214,0.8417,0.8519,0.8333,0.2664,0.9167,0.75,0.8333,0.6667
8,0.1535,0.7,0.7273,1.0,0.7,0.1897,0.9214,0.8417,0.8519,0.8333,0.3043,0.963,0.5,1.0,0.3333
9,0.175,0.7778,0.5455,1.0,0.4444,0.1895,0.9217,0.8417,0.8519,0.8333,0.3681,0.65,0.3333,1.0,0.2
10,0.1394,1.0,0.6364,1.0,0.6,0.1893,0.9217,0.85,0.8519,0.8485,0.3348,0.5714,0.5,0.5714,0.4
11,0.1864,0.6667,0.6364,1.0,0.5556,0.1893,0.9217,0.8583,0.8519,0.8636,0.2513,0.9429,0.8333,1.0,0.7143
12,0.1676,0.9444,0.6364,1.0,0.5556,0.1894,0.9217,0.8667,0.8519,0.8788,0.2923,0.9375,0.6667,1.0,0.5
13,0.178,0.9583,0.8182,0.6667,0.875,0.1894,0.9212,0.8583,0.8333,0.8788,0.2734,0.8286,0.75,1.0,0.5714
14,0.1528,0.9444,0.6364,1.0,0.5556,0.1894,0.9209,0.8583,0.8333,0.8788,0.3307,0.625,0.5,0.75,0.0
15,0.1764,0.9167,0.9091,1.0,0.875,0.1893,0.9206,0.8667,0.8519,0.8788,0.274,0.8571,0.8333,1.0,0.7143
16,0.2164,0.9167,0.9091,1.0,0.875,0.1891,0.9209,0.8667,0.8519,0.8788,0.2899,0.75,0.5833,1.0,0.5
17,0.2265,0.7857,0.8182,1.0,0.7143,0.1892,0.9203,0.8417,0.8519,0.8333,0.2707,0.8889,0.75,0.8333,0.6667
18,0.1649,0.8889,0.6364,1.0,0.5556,0.1893,0.9203,0.85,0.8704,0.8333,0.2754,0.9143,0.75,1.0,0.5714
19,0.161,0.9,0.3636,1.0,0.3,0.1891,0.9203,0.85,0.8519,0.8485,0.2999,0.8,0.75,1.0,0.5714
