epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1926,0.7182,0.6119,0.5636,0.8333,0.1021,0.9554,0.9083,0.9158,0.88,0.1748,0.8929,0.8382,0.8571,0.75
1,0.2058,0.8624,0.806,0.86,0.6471,0.101,0.9558,0.8833,0.8842,0.88,0.1888,0.8347,0.7059,0.7037,0.7143
2,0.178,0.9244,0.7761,0.7115,1.0,0.1004,0.9537,0.8917,0.8947,0.88,0.1633,0.9187,0.8235,0.8246,0.8182
3,0.1901,0.8652,0.6269,0.5098,1.0,0.1,0.9528,0.8833,0.8842,0.88,0.1741,0.9325,0.8235,0.8333,0.7857
4,0.1869,0.8615,0.7761,0.7308,0.9333,0.0997,0.9528,0.8833,0.8842,0.88,0.1843,0.9008,0.8382,0.8704,0.7143
5,0.1784,0.8632,0.7164,0.6852,0.8462,0.1003,0.9512,0.8917,0.8947,0.88,0.1584,0.9086,0.8824,0.9138,0.7
6,0.1911,0.841,0.7313,0.6731,0.9333,0.0999,0.9507,0.8833,0.8842,0.88,0.1789,0.8929,0.8235,0.8333,0.7857
7,0.1831,0.7591,0.7015,0.6909,0.75,0.1002,0.9512,0.8833,0.8842,0.88,0.1788,0.9061,0.8382,0.8889,0.6429
8,0.1874,0.7764,0.7164,0.7407,0.6154,0.1012,0.9495,0.8917,0.8947,0.88,0.1676,0.9217,0.8971,0.9455,0.6923
9,0.1842,0.8538,0.7313,0.6923,0.8667,0.1005,0.9495,0.8833,0.8842,0.88,0.1709,0.8788,0.7647,0.7719,0.7273
10,0.2054,0.7218,0.6567,0.6538,0.6667,0.1025,0.9486,0.8833,0.8842,0.88,0.1654,0.8707,0.7794,0.7759,0.8
11,0.1423,0.9258,0.7761,0.7458,1.0,0.1023,0.9482,0.8833,0.8842,0.88,0.1976,0.8428,0.7941,0.8679,0.5333
12,0.1723,0.8727,0.7313,0.6909,0.9167,0.1024,0.9478,0.8833,0.8842,0.88,0.1889,0.873,0.8824,0.9623,0.6
13,0.1591,0.8563,0.7164,0.7241,0.6667,0.103,0.9461,0.8917,0.8947,0.88,0.1747,0.8937,0.8529,0.9455,0.4615
14,0.1754,0.9124,0.7313,0.6792,0.9286,0.1031,0.9457,0.8917,0.8947,0.88,0.1691,0.8783,0.8824,0.9455,0.6154
15,0.1755,0.8733,0.806,0.8302,0.7143,0.1032,0.9453,0.8917,0.8947,0.88,0.1885,0.883,0.8824,0.9811,0.5333
16,0.1699,0.8328,0.7463,0.7679,0.6364,0.1032,0.9457,0.8917,0.8947,0.88,0.1449,0.9431,0.9265,0.9828,0.6
17,0.1915,0.85,0.806,0.8269,0.7333,0.1031,0.9457,0.8917,0.8947,0.88,0.1596,0.8884,0.8971,0.9649,0.5455
18,0.1603,0.8847,0.7463,0.75,0.7273,0.1031,0.9457,0.8917,0.8947,0.88,0.1965,0.8352,0.8235,0.9434,0.4
19,0.1683,0.9046,0.8209,0.8148,0.8462,0.103,0.9457,0.8917,0.8947,0.88,0.1717,0.8811,0.8971,0.9636,0.6154
