epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1735,0.7368,0.8636,1.0,0.0,0.1256,0.9474,0.8917,0.9368,0.72,0.1097,1.0,0.9565,1.0,0.5
1,0.2417,0.7412,0.7727,1.0,0.0,0.118,0.9478,0.8917,0.9368,0.72,0.1105,1.0,0.9565,1.0,0.5
2,0.3069,0.75,0.7273,1.0,0.25,0.1063,0.9486,0.9083,0.9263,0.84,0.167,0.8947,0.8261,0.8947,0.5
3,0.2095,0.8438,0.7727,0.8125,0.6667,0.102,0.9495,0.9083,0.9263,0.84,0.1598,0.8667,0.6957,0.7,0.6667
4,0.2007,0.8235,0.8636,0.8824,0.8,0.1004,0.9491,0.9083,0.9263,0.84,0.1766,0.9333,0.7826,0.7222,1.0
5,0.226,0.6824,0.7727,0.8824,0.4,0.0983,0.9491,0.9167,0.9263,0.88,0.1532,0.8667,0.7826,0.8,0.6667
6,0.2196,0.8476,0.7727,0.7333,0.8571,0.0977,0.9491,0.9083,0.9158,0.88,0.2268,0.6765,0.6522,0.6471,0.6667
7,0.1658,0.8421,0.6818,0.6316,1.0,0.0977,0.9491,0.9083,0.9158,0.88,0.2286,0.7857,0.5652,0.4375,0.8571
8,0.192,0.4737,0.5909,0.6316,0.3333,0.0981,0.9495,0.9167,0.9263,0.88,0.1693,0.9556,0.8261,0.7778,1.0
9,0.2128,0.8333,0.7727,0.75,0.8333,0.0979,0.9507,0.9167,0.9263,0.88,0.1696,0.8684,0.7826,0.7895,0.75
10,0.1705,0.7368,0.7727,0.8421,0.3333,0.0973,0.952,0.9167,0.9263,0.88,0.1496,0.8571,0.8261,0.8095,1.0
11,0.1492,0.75,0.6818,0.7,0.5,0.0993,0.9528,0.9083,0.9263,0.84,0.1787,0.8158,0.7391,0.7368,0.75
12,0.1961,0.7361,0.6364,0.7222,0.25,0.0986,0.9537,0.9083,0.9263,0.84,0.1945,0.9118,0.8696,0.8824,0.8333
13,0.2113,0.7647,0.6818,0.7647,0.4,0.0986,0.9541,0.9083,0.9263,0.84,0.1847,0.75,0.6957,0.6842,0.75
14,0.1978,0.9271,0.8636,0.9375,0.6667,0.0971,0.9541,0.9167,0.9263,0.88,0.1777,0.8816,0.6957,0.6316,1.0
15,0.1869,0.7639,0.7727,0.8333,0.5,0.0961,0.9533,0.9167,0.9263,0.88,0.2241,0.7255,0.6522,0.5882,0.8333
16,0.1282,0.8571,0.8636,0.8571,1.0,0.0983,0.9541,0.9083,0.9263,0.84,0.1723,0.8684,0.8696,0.9474,0.5
17,0.1688,0.875,0.9091,0.9444,0.75,0.1004,0.9545,0.9083,0.9263,0.84,0.223,0.9196,0.8261,0.9375,0.5714
18,0.1388,0.9649,0.9091,0.8947,1.0,0.1006,0.9533,0.9083,0.9263,0.84,0.2119,0.9107,0.8261,0.8125,0.8571
19,0.1357,1.0,0.9545,0.9474,1.0,0.1022,0.9533,0.9083,0.9263,0.84,0.1535,0.6905,0.7391,0.7619,0.5
20,0.1727,0.6667,0.8182,0.8947,0.3333,0.1047,0.9528,0.9083,0.9263,0.84,0.2239,0.9375,0.8696,0.9375,0.7143
21,0.2459,0.6771,0.7727,0.9375,0.3333,0.099,0.9528,0.9083,0.9263,0.84,0.2107,0.7444,0.6957,0.7778,0.4
22,0.1894,0.7917,0.7727,0.7778,0.75,0.0985,0.9528,0.9083,0.9263,0.84,0.1848,0.9821,0.8696,0.8125,1.0
23,0.1293,0.5714,0.7727,0.8095,0.0,0.0997,0.9528,0.9083,0.9263,0.84,0.1947,0.9412,0.9565,0.9412,1.0
24,0.1202,0.975,0.9545,0.95,1.0,0.1005,0.9533,0.9083,0.9263,0.84,0.1478,0.95,0.913,0.95,0.6667
25,0.1327,0.9,0.8636,0.85,1.0,0.102,0.9537,0.9083,0.9263,0.84,0.1897,0.7763,0.8261,0.8421,0.75
26,0.2442,0.8036,0.7273,0.7857,0.625,0.1014,0.9537,0.9083,0.9263,0.84,0.1803,0.9,0.8696,1.0,0.4
27,0.2636,0.7143,0.6818,0.8667,0.2857,0.0991,0.9533,0.9083,0.9263,0.84,0.1558,0.8167,0.7391,0.75,0.6667
28,0.2333,0.9196,0.7727,0.8571,0.625,0.0983,0.9533,0.9083,0.9263,0.84,0.2189,0.8529,0.8696,0.9412,0.6667
29,0.2362,0.8929,0.8636,0.9286,0.75,0.0977,0.9528,0.9083,0.9263,0.84,0.1763,0.8816,0.913,0.9474,0.75
30,0.1724,0.7368,0.6818,0.6842,0.6667,0.0977,0.9528,0.9083,0.9263,0.84,0.2051,0.7778,0.7826,0.8333,0.6
31,0.1792,0.7018,0.8182,0.8947,0.3333,0.0978,0.9533,0.9083,0.9263,0.84,0.2274,0.8304,0.7391,0.75,0.7143
32,0.1284,1.0,0.9545,0.9474,1.0,0.098,0.9533,0.9083,0.9263,0.84,0.1871,0.8556,0.6522,0.6111,0.8
33,0.1651,0.807,0.7727,0.8421,0.3333,0.098,0.9533,0.9083,0.9263,0.84,0.2362,0.8083,0.6522,0.6,0.75
34,0.1662,0.7719,0.6818,0.6842,0.6667,0.0981,0.9533,0.9083,0.9263,0.84,0.1813,0.8667,0.8696,0.8889,0.8
35,0.1884,0.7083,0.7273,0.7778,0.5,0.098,0.9533,0.9083,0.9263,0.84,0.2141,0.8529,0.6957,0.7059,0.6667
36,0.2044,0.2632,0.7273,0.8421,0.0,0.0981,0.9533,0.9083,0.9263,0.84,0.197,0.7368,0.6957,0.7368,0.5
