epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3045,0.5905,0.6818,0.0,1.0,0.2865,0.7641,0.6833,0.75,0.6324,0.3844,0.7167,0.4348,0.1333,1.0
1,0.2808,0.819,0.7727,0.2857,1.0,0.2863,0.7639,0.6833,0.7308,0.6471,0.3845,0.7333,0.4348,0.1333,1.0
2,0.2431,0.4912,0.7273,0.0,0.8421,0.2855,0.7644,0.6667,0.6538,0.6765,0.3385,0.7424,0.5217,0.0909,0.9167
3,0.2305,0.8706,0.8182,0.2,1.0,0.2854,0.7644,0.65,0.6154,0.6765,0.3151,0.7937,0.6087,0.0,1.0
4,0.2897,0.5729,0.7273,0.1667,0.9375,0.2853,0.7653,0.6583,0.6346,0.6765,0.2985,0.8492,0.6957,0.2222,1.0
5,0.3291,0.7179,0.5455,0.0,0.9231,0.2861,0.7641,0.6833,0.7308,0.6471,0.3535,0.7615,0.6087,0.3077,1.0
6,0.267,0.7812,0.8182,0.3333,1.0,0.2892,0.7641,0.6917,0.8077,0.6029,0.3254,0.8106,0.5217,0.1818,0.8333
7,0.282,0.9231,0.7727,0.4444,1.0,0.2926,0.7647,0.7083,0.8654,0.5882,0.2799,0.6667,0.7391,0.4,0.8333
8,0.3272,0.75,0.5909,0.2,0.9167,0.2995,0.7627,0.6833,0.8846,0.5294,0.2709,0.8839,0.8696,0.7143,0.9375
9,0.3338,0.55,0.5455,0.3,0.75,0.3174,0.7616,0.6667,0.9231,0.4706,0.3312,0.5714,0.5217,0.4444,0.5714
10,0.3195,0.5556,0.4545,0.5556,0.3846,0.323,0.7622,0.6417,0.9423,0.4118,0.3317,0.6591,0.6087,0.75,0.4545
11,0.3255,0.6833,0.5909,0.75,0.4,0.3293,0.7622,0.6417,0.9615,0.3971,0.317,0.6984,0.6087,0.7778,0.5
12,0.2944,0.7048,0.6364,0.7143,0.6,0.3307,0.7622,0.6417,0.9615,0.3971,0.3073,0.7679,0.6522,0.7143,0.625
13,0.2831,0.6706,0.4545,0.8,0.3529,0.3251,0.7624,0.65,0.9615,0.4118,0.3398,0.5758,0.5217,0.4545,0.5833
14,0.3071,0.6429,0.6818,0.75,0.6429,0.3227,0.763,0.6583,0.9615,0.4265,0.3207,0.6769,0.5652,0.7,0.4615
15,0.2701,0.875,0.7727,1.0,0.6875,0.3202,0.7633,0.6417,0.9231,0.4265,0.3071,0.7167,0.6522,0.5,0.7333
16,0.2612,0.6316,0.6364,0.6667,0.6316,0.3146,0.7624,0.6833,0.9231,0.5,0.325,0.6818,0.6087,0.5455,0.6667
17,0.3108,0.7333,0.7727,0.8,0.75,0.3149,0.7624,0.675,0.9231,0.4853,0.3085,0.7385,0.6957,0.7,0.6923
18,0.3126,0.6161,0.4545,0.25,0.5714,0.3142,0.7624,0.6833,0.9231,0.5,0.3136,0.7154,0.6087,0.7,0.5385
19,0.265,0.8,0.7273,0.6,0.7647,0.3142,0.7622,0.6833,0.9231,0.5,0.344,0.7,0.5652,0.5333,0.625
