epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2185,0.815,0.7879,0.96,0.25,0.1488,0.8804,0.8333,0.8632,0.72,0.1502,0.9643,0.9118,1.0,0.5
1,0.2141,0.8472,0.8485,0.9167,0.6667,0.1448,0.8817,0.8167,0.8316,0.76,0.1232,0.925,0.8529,0.9,0.5
2,0.1917,0.8843,0.8182,0.8333,0.7778,0.1447,0.8838,0.7833,0.7684,0.84,0.1783,0.8393,0.9118,0.9643,0.6667
3,0.1953,0.8796,0.697,0.625,0.8889,0.1454,0.8838,0.7833,0.7684,0.84,0.1551,0.8966,0.7941,0.7586,1.0
4,0.1795,0.8086,0.6667,0.6296,0.8333,0.1454,0.8838,0.7833,0.7684,0.84,0.2047,0.8178,0.8235,0.84,0.7778
5,0.1528,0.967,0.9394,0.9231,1.0,0.1456,0.8834,0.7833,0.7684,0.84,0.1738,0.881,0.8235,0.8929,0.5
6,0.1965,0.8739,0.7879,0.7391,0.9,0.1474,0.8825,0.7667,0.7368,0.88,0.1865,0.88,0.8235,0.8,0.8889
7,0.1361,0.9222,0.8182,0.8,1.0,0.1459,0.8813,0.7833,0.7684,0.84,0.1746,0.9708,0.8529,0.7917,1.0
8,0.1421,0.8621,0.7273,0.7241,0.75,0.1452,0.8796,0.7917,0.8,0.76,0.1462,0.8897,0.8529,0.8966,0.6
9,0.2048,0.8704,0.8182,0.9167,0.5556,0.1452,0.8792,0.8083,0.8,0.84,0.1906,0.6828,0.7353,0.8276,0.2
10,0.147,0.9143,0.8485,0.8214,1.0,0.1452,0.8792,0.8083,0.8,0.84,0.1452,0.6882,0.7647,0.8065,0.3333
11,0.1173,0.9333,0.7879,0.8,0.6667,0.1453,0.8787,0.7917,0.8,0.76,0.1727,0.9101,0.8824,0.9259,0.7143
12,0.2157,0.4877,0.5758,0.6296,0.3333,0.1453,0.8787,0.8,0.8,0.8,0.1928,0.9289,0.8824,0.96,0.6667
13,0.1751,0.8025,0.697,0.7037,0.6667,0.1452,0.8783,0.8,0.8,0.8,0.2073,0.7619,0.8235,0.8889,0.5714
14,0.173,0.9769,0.9091,0.9167,0.8889,0.1453,0.8787,0.7917,0.7789,0.84,0.1583,0.9365,0.8529,0.8889,0.7143
15,0.1794,0.885,0.8485,0.88,0.75,0.1453,0.8787,0.7917,0.7789,0.84,0.1703,0.9471,0.8529,0.9259,0.5714
16,0.1674,0.7069,0.6364,0.6552,0.5,0.1453,0.8787,0.7917,0.7789,0.84,0.1539,0.8929,0.9118,0.9643,0.6667
17,0.1619,0.9321,0.8485,0.9259,0.5,0.1454,0.8787,0.7917,0.7789,0.84,0.2159,0.8222,0.8824,0.96,0.6667
18,0.108,0.9667,0.9697,1.0,0.6667,0.1453,0.8787,0.7917,0.7789,0.84,0.2479,0.75,0.7941,0.875,0.6
19,0.1624,0.858,0.8182,0.8519,0.6667,0.1453,0.8783,0.8083,0.8,0.84,0.1388,0.9172,0.8235,0.8621,0.6
