epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2705,0.805,0.697,0.75,0.68,0.2505,0.8331,0.7417,0.8077,0.6912,0.3009,0.8214,0.7647,0.9,0.5714
1,0.2736,0.7685,0.697,0.6667,0.7083,0.2497,0.832,0.7667,0.8077,0.7353,0.33,0.7286,0.6765,0.6,0.7857
2,0.236,0.8681,0.8182,0.7143,0.8462,0.2533,0.8289,0.725,0.6923,0.75,0.3043,0.7607,0.7059,0.5,0.85
3,0.2359,0.935,0.8788,0.5,1.0,0.2567,0.8266,0.7167,0.6154,0.7941,0.2988,0.8596,0.7353,0.4667,0.9474
4,0.3091,0.624,0.6364,0.0909,0.9091,0.2562,0.8272,0.7167,0.6346,0.7794,0.2998,0.8068,0.7353,0.4167,0.9091
5,0.2888,0.7659,0.6364,0.5,0.7143,0.2512,0.8298,0.7333,0.7115,0.75,0.3085,0.7882,0.7059,0.5625,0.8333
6,0.2415,0.8571,0.7576,0.7143,0.7692,0.2537,0.8292,0.725,0.6731,0.7647,0.2864,0.9263,0.7647,0.6,0.8947
7,0.2967,0.8971,0.7576,0.6471,0.875,0.2504,0.8292,0.7417,0.7308,0.75,0.269,0.8489,0.7647,0.6667,0.8
8,0.3174,0.7279,0.6667,0.625,0.7059,0.2498,0.8292,0.7583,0.7885,0.7353,0.3085,0.7729,0.7353,0.8462,0.6667
9,0.2617,0.9091,0.8485,0.6364,0.9545,0.2497,0.8289,0.7583,0.8077,0.7206,0.3128,0.7465,0.6765,0.6875,0.6667
10,0.2928,0.7143,0.697,0.5833,0.7619,0.2498,0.8286,0.7583,0.8077,0.7206,0.3131,0.782,0.7353,0.7059,0.7647
11,0.3054,0.8074,0.7576,0.8333,0.6667,0.25,0.8298,0.7667,0.8269,0.7206,0.3096,0.7692,0.6176,0.7692,0.5238
12,0.2512,0.92,0.7576,1.0,0.68,0.2499,0.8289,0.7583,0.8077,0.7206,0.2854,0.8974,0.7941,0.8462,0.7619
13,0.2795,0.7645,0.697,0.7273,0.6818,0.2498,0.8289,0.7583,0.8077,0.7206,0.3032,0.7917,0.7647,0.8333,0.6875
14,0.2731,0.8885,0.7879,0.6923,0.85,0.2498,0.8289,0.7583,0.8077,0.7206,0.2864,0.8485,0.7647,0.9167,0.6818
15,0.2686,0.8043,0.7576,0.6,0.8261,0.2498,0.8289,0.7583,0.8077,0.7206,0.3141,0.684,0.6765,0.625,0.7222
16,0.2557,0.835,0.6667,0.625,0.68,0.2498,0.8283,0.75,0.7885,0.7206,0.3111,0.7336,0.6765,0.7647,0.5882
17,0.2982,0.7815,0.7273,0.7333,0.7222,0.2498,0.8283,0.7583,0.8077,0.7206,0.3104,0.7436,0.7059,0.8462,0.619
18,0.2819,0.8609,0.7879,0.8571,0.7368,0.2497,0.8289,0.7583,0.8077,0.7206,0.2997,0.775,0.7647,0.7857,0.75
19,0.2681,0.8696,0.7879,0.7,0.8261,0.2497,0.8286,0.7583,0.8077,0.7206,0.328,0.6319,0.6176,0.6667,0.5625
